#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
8934:2131-4440       -            770 4326at4891           -            692   1.3e-61  205.7   0.2   1   2   1.4e-63   1.3e-61  205.7   0.2    28   397    38   401    12   414 0.86 -
8934:2131-4440       -            770 4326at4891           -            692   1.3e-61  205.7   0.2   2   2       1.5   1.4e+02   -2.7   5.7   477   556   608   691   549   700 0.71 -
9050:7326-9089       -            588 4326at4891           -            692   2.3e-60  201.5   1.1   1   1   1.6e-60   1.6e-58  195.5   1.1    46   397   189   545   180   559 0.84 -
9728:8092-9537       -            482 4326at4891           -            692   4.4e-58  194.0   2.3   1   1   5.7e-58   5.5e-56  187.1   2.3    29   399    90   446    65   474 0.88 -
9604:17339-18991     -            551 4326at4891           -            692   1.2e-57  192.5   0.7   1   1   1.7e-59   1.6e-57  192.1   0.7    25   420    11   417     3   445 0.82 -
7462:127-1389        -            421 4326at4891           -            692     3e-57  191.3   0.0   1   1   3.1e-58     3e-56  188.0   0.0    17   353    96   421    86   421 0.87 -
9398:14767-16434     -            556 4326at4891           -            692   9.2e-55  183.0   1.4   1   3   6.5e-43   6.2e-41  137.3   0.2    34   260   125   363   117   372 0.80 -
9398:14767-16434     -            556 4326at4891           -            692   9.2e-55  183.0   1.4   2   3     2e-17   1.9e-15   53.1   0.0   326   396   409   479   376   484 0.88 -
9398:14767-16434     -            556 4326at4891           -            692   9.2e-55  183.0   1.4   3   3         7   6.7e+02   -4.9   5.1   483   534   501   552   489   556 0.54 -
8224:1308-3125       -            606 4326at4891           -            692   9.1e-54  179.7   1.0   1   1   9.5e-56   9.1e-54  179.7   1.0    41   395    17   376     2   387 0.78 -
9140:2896-4233       -            446 4326at4891           -            692     1e-51  172.9   0.1   1   1   1.3e-51   1.2e-49  166.1   0.1    31   397    62   414    35   423 0.86 -
9118:1587-3833       -            749 4326at4891           -            692   6.4e-49  163.7   6.0   1   3   7.8e-33   7.4e-31  104.0   0.2    38   217   158   363   134   424 0.80 -
9118:1587-3833       -            749 4326at4891           -            692   6.4e-49  163.7   6.0   2   3   9.1e-20   8.7e-18   60.8   0.1   291   397   445   567   439   596 0.81 -
9118:1587-3833       -            749 4326at4891           -            692   6.4e-49  163.7   6.0   3   3      0.31        29   -0.4   0.2   540   603   617   688   603   712 0.69 -
9106:7077-8840       -            588 4326at4891           -            692   1.1e-47  159.6   1.1   1   2   1.1e-37   1.1e-35  120.0   0.4    28   239     8   233     1   325 0.84 -
9106:7077-8840       -            588 4326at4891           -            692   1.1e-47  159.6   1.1   2   2   7.3e-13     7e-11   38.0   0.0   350   393   378   421   372   427 0.95 -
9570:2503-4722       -            740 4326at4891           -            692   7.9e-47  156.8   0.0   1   2   2.9e-34   2.8e-32  108.7   0.1    13   229   123   354   113   443 0.70 -
9570:2503-4722       -            740 4326at4891           -            692   7.9e-47  156.8   0.0   2   2   3.3e-15   3.1e-13   45.8   0.0   316   389   482   561   475   578 0.85 -
9470:16576-18366     -            597 4326at4891           -            692   4.6e-38  127.8   1.3   1   1   1.3e-39   1.3e-37  126.4   1.2    70   404   229   584   223   591 0.77 -
9428:2704-4236       -            511 4326at4891           -            692     6e-26   87.8   0.4   1   3   7.5e-18   7.2e-16   54.5   0.1    54   218    87   274    68   291 0.80 -
9428:2704-4236       -            511 4326at4891           -            692     6e-26   87.8   0.4   2   3       1.1     1e+02   -2.2   0.0   289   317   338   367   319   386 0.73 -
9428:2704-4236       -            511 4326at4891           -            692     6e-26   87.8   0.4   3   3   1.3e-10   1.2e-08   30.6   0.0   341   395   437   491   431   504 0.91 -
9410:9342-10319      -            326 4326at4891           -            692   6.6e-05   18.3   0.0   1   2    0.0044      0.42    5.7   0.0    61   109     4    48     1    69 0.78 -
9410:9342-10319      -            326 4326at4891           -            692   6.6e-05   18.3   0.0   2   2   0.00014     0.014   10.6   0.0   288   389   217   318   179   324 0.90 -
9640:15160-16239     -            360 4326at4891           -            692   0.00013   17.3   0.0   1   2   3.1e-06   0.00029   16.1   0.0    57   216     7   170     1   181 0.73 -
9640:15160-16239     -            360 4326at4891           -            692   0.00013   17.3   0.0   2   2       1.6   1.5e+02   -2.8   0.0   330   360   300   330   278   337 0.80 -
9022:4985-7147       -            721 4326at4891           -            692     0.003   12.8   0.0   1   1   5.6e-05    0.0054   11.9   0.0   307   357   405   455   375   468 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/4326at4891.hmm
# Target file:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/hmmer_output/initial_run_results/4326at4891.out --cpu 1 /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/4326at4891.hmm /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas 
# Current dir:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04
# Date:            Tue Nov  5 18:38:54 2024
# [ok]
