#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
9470:3000-4022       -            341 1220at4891           -           1198   3.7e-30  101.3   1.0   1   1   7.9e-30   1.9e-28   95.7   1.0   398   655    22   292     2   297 0.79 -
7984:778-3069        -            764 1220at4891           -           1198   4.6e-30  101.0   0.0   1   2     2e-05   0.00049   14.8   0.0   396   433   347   385   296   406 0.83 -
7984:778-3069        -            764 1220at4891           -           1198   4.6e-30  101.0   0.0   2   2   2.4e-26   5.9e-25   84.1   0.0   519   655   460   598   426   601 0.86 -
9442:11388-12206     -            273 1220at4891           -           1198     6e-30  100.6   0.0   1   1   8.2e-30     2e-28   95.6   0.0   406   664     1   249     1   261 0.84 -
9284:13564-14592     -            343 1220at4891           -           1198   8.5e-30  100.1   0.0   1   2         8   1.9e+02   -3.7   0.0   405   432    38    65    37    67 0.89 -
9284:13564-14592     -            343 1220at4891           -           1198   8.5e-30  100.1   0.0   2   2   7.5e-31   1.8e-29   99.0   0.0   482   664   115   303    92   308 0.87 -
9680:14913-17372     -            820 1220at4891           -           1198   1.3e-29   99.6   0.0   1   1   1.4e-29   3.5e-28   94.8   0.0   399   702   196   504   182   529 0.80 -
8586:248-1081        -            278 1220at4891           -           1198   1.5e-29   99.3   0.0   1   1   1.8e-29   4.4e-28   94.5   0.0   405   663    21   277    12   278 0.80 -
9404:2234-3256       -            341 1220at4891           -           1198   2.5e-28   95.3   0.5   1   1   2.9e-28     7e-27   90.5   0.5   398   656    39   307    12   313 0.79 -
7804:258-1562        -            435 1220at4891           -           1198   3.8e-28   94.7   0.0   1   1   2.2e-28   5.4e-27   90.9   0.0   381   604     6   211     2   213 0.86 -
9022:9769-10653      -            295 1220at4891           -           1198   5.6e-28   94.1   0.0   1   1     4e-29   9.8e-28   93.3   0.0   400   604     3   199     1   203 0.87 -
9462:14188-15687     -            500 1220at4891           -           1198   2.4e-27   92.0   0.0   1   2   7.2e-19   1.7e-17   59.4   0.0   709   953    20   293    14   298 0.73 -
9462:14188-15687     -            500 1220at4891           -           1198   2.4e-27   92.0   0.0   2   2   3.2e-10   7.7e-09   30.7   0.0   957  1074   324   462   318   491 0.74 -
9582:21971-22969     -            333 1220at4891           -           1198   2.7e-27   91.9   0.0   1   1   1.4e-28   3.4e-27   91.5   0.0   475   665    77   273    68   291 0.85 -
9026:3240-4322       -            361 1220at4891           -           1198   3.9e-27   91.3   2.6   1   1   5.2e-27   1.3e-25   86.3   2.6   377   654    80   344    62   353 0.84 -
9112:9860-10915      -            352 1220at4891           -           1198   9.7e-27   90.0   0.0   1   2   3.9e-07   9.3e-06   20.5   0.0   398   457    20    83     9    87 0.88 -
9112:9860-10915      -            352 1220at4891           -           1198   9.7e-27   90.0   0.0   2   2   2.4e-21   5.8e-20   67.6   0.0   519   654   127   264    95   270 0.88 -
9214:3531-4694       -            388 1220at4891           -           1198   1.1e-26   89.8   0.0   1   2   2.1e-08     5e-07   24.7   0.0   398   457    64   127    51   130 0.89 -
9214:3531-4694       -            388 1220at4891           -           1198   1.1e-26   89.8   0.0   2   2   5.6e-20   1.4e-18   63.0   0.0   520   654   172   308   162   315 0.87 -
8792:3540-5258       -            573 1220at4891           -           1198   2.8e-26   88.5   0.0   1   1   3.1e-27   7.4e-26   87.1   0.0   475   664   360   553   295   563 0.90 -
9648:180-2069        -            630 1220at4891           -           1198   3.4e-26   88.2   0.6   1   2   1.4e-27   3.4e-26   88.2   0.6   399   667    51   306    37   318 0.81 -
9648:180-2069        -            630 1220at4891           -           1198   3.4e-26   88.2   0.6   2   2       1.6        40   -1.5   0.6  1066  1120   390   445   356   473 0.64 -
9724:42501-46928     -           1476 1220at4891           -           1198   8.5e-26   86.9   0.0   1   1     6e-26   1.5e-24   82.8   0.0   402   661  1177  1437  1147  1447 0.77 -
9270:2604-3470       -            289 1220at4891           -           1198     1e-25   86.7   0.0   1   1   2.2e-26   5.2e-25   84.3   0.0   400   604    13   208     5   288 0.79 -
9666:20504-21955     -            484 1220at4891           -           1198   2.2e-25   85.5   2.7   1   2   1.4e-25   3.3e-24   81.6   2.0   401   604   169   360   156   388 0.85 -
9666:20504-21955     -            484 1220at4891           -           1198   2.2e-25   85.5   2.7   2   2       2.5        60   -2.0   0.0   641   665   431   455   408   462 0.74 -
8554:159-1031        -            291 1220at4891           -           1198   2.4e-25   85.4   0.0   1   1   6.2e-25   1.5e-23   79.4   0.0   404   605     5   200     1   206 0.83 -
9574:22194-23423     -            410 1220at4891           -           1198   2.6e-25   85.3   0.9   1   2   2.2e-18   5.4e-17   57.7   3.3   397   569    15   173     2   178 0.79 -
9574:22194-23423     -            410 1220at4891           -           1198   2.6e-25   85.3   0.9   2   2   1.7e-06     4e-05   18.4   0.0   572   650   236   321   225   335 0.83 -
9220:8467-9282       -            272 1220at4891           -           1198   4.6e-25   84.5   0.0   1   1   9.9e-26   2.4e-24   82.1   0.0   403   663     6   269     1   271 0.75 -
9082:7406-8569       -            388 1220at4891           -           1198   5.8e-25   84.1   0.5   1   2       1.1        25   -0.8   0.1   405   434     9    38     6    42 0.89 -
9082:7406-8569       -            388 1220at4891           -           1198   5.8e-25   84.1   0.5   2   2   7.1e-26   1.7e-24   82.6   0.0   469   681    94   308    89   321 0.84 -
9688:6201-6989       -            263 1220at4891           -           1198   7.2e-25   83.8   0.2   1   1     4e-26   9.8e-25   83.4   0.2   470   605    58   207     1   261 0.78 -
9680:21437-22237     -            267 1220at4891           -           1198   7.7e-25   83.7   0.0   1   1   4.3e-26     1e-24   83.3   0.0   484   661    81   261    20   265 0.87 -
9648:20903-21709     -            269 1220at4891           -           1198   1.9e-24   82.4   1.1   1   1   4.8e-24   1.2e-22   76.5   1.1   398   657     4   265     3   268 0.79 -
9332:9525-11471      -            649 1220at4891           -           1198   2.2e-24   82.2   0.0   1   1   1.8e-25   4.5e-24   81.2   0.0   485   675   441   645   392   649 0.84 -
9572:16580-17233     -            218 1220at4891           -           1198   3.3e-24   81.6   3.1   1   1   1.9e-25   4.5e-24   81.2   3.1   406   603     1   197     1   202 0.83 -
9274:513-1736        -            408 1220at4891           -           1198   6.6e-24   80.6   0.0   1   2   4.8e-07   1.1e-05   20.2   0.0   394   435     5    46     1    54 0.91 -
9274:513-1736        -            408 1220at4891           -           1198   6.6e-24   80.6   0.0   2   2   1.3e-18   3.2e-17   58.5   0.0   519   656   142   293    90   300 0.79 -
9206:2109-6836       -           1576 1220at4891           -           1198   6.7e-24   80.6   0.0   1   2   6.3e-21   1.5e-19   66.2   0.1   402   565  1268  1418  1254  1425 0.82 -
9206:2109-6836       -           1576 1220at4891           -           1198   6.7e-24   80.6   0.0   2   2    0.0011     0.026    9.1   0.0   564   664  1448  1558  1442  1564 0.75 -
9370:13593-17402     -           1270 1220at4891           -           1198   1.4e-23   79.6   0.2   1   2       3.6        88   -2.6   0.1   205   255   149   201   115   204 0.79 -
9370:13593-17402     -           1270 1220at4891           -           1198   1.4e-23   79.6   0.2   2   2     2e-23   4.8e-22   74.5   0.0   403   659   983  1251   971  1261 0.71 -
8384:242-1183        -            314 1220at4891           -           1198   1.6e-23   79.3   0.0   1   1   3.2e-24   7.8e-23   77.1   0.0   398   603     6   211     2   215 0.83 -
9352:14667-17009     -            781 1220at4891           -           1198   1.6e-23   79.3   0.0   1   1   1.1e-24   2.8e-23   78.6   0.0   486   660   575   761   532   773 0.76 -
9344:12609-14093     -            495 1220at4891           -           1198   1.7e-23   79.3   0.1   1   2     6e-20   1.4e-18   62.9   0.8   398   560     4   153     3   161 0.82 -
9344:12609-14093     -            495 1220at4891           -           1198   1.7e-23   79.3   0.1   2   2   0.00062     0.015    9.9   0.0   574   657   360   456   349   462 0.73 -
9576:4640-5464       -            275 1220at4891           -           1198   3.5e-23   78.2   0.0   1   1   3.9e-23   9.4e-22   73.5   0.0   452   664    68   273     8   274 0.73 -
8068:741-1847        -            369 1220at4891           -           1198   1.6e-22   76.1   0.2   1   2   3.9e-23   9.5e-22   73.5   0.0   403   604    21   225    14   228 0.82 -
8068:741-1847        -            369 1220at4891           -           1198   1.6e-22   76.1   0.2   2   2         2        47   -1.7   0.0   640   665   294   319   286   324 0.68 -
9342:14110-15051     -            314 1220at4891           -           1198   1.7e-22   76.0   0.1   1   1   8.6e-24   2.1e-22   75.7   0.1   402   603     3   217     1   232 0.85 -
9548:337-1380        -            348 1220at4891           -           1198   2.4e-22   75.5   0.1   1   1   3.5e-23   8.4e-22   73.6   0.1   398   603    11   216     2   237 0.80 -
9316:14764-15318     -            185 1220at4891           -           1198     3e-22   75.1   0.3   1   1   1.8e-23   4.3e-22   74.6   0.3   488   606    47   175    43   179 0.83 -
9168:5060-6598       -            513 1220at4891           -           1198   4.2e-22   74.6   0.1   1   1   6.6e-23   1.6e-21   72.7   0.1   404   677   204   493   183   505 0.78 -
9144:11649-12578     -            310 1220at4891           -           1198   1.2e-21   73.1   1.2   1   2       2.3        54   -1.9   0.1   399   434     3    38     2    48 0.87 -
9144:11649-12578     -            310 1220at4891           -           1198   1.2e-21   73.1   1.2   2   2   6.7e-23   1.6e-21   72.7   0.2   487   664   103   282    94   284 0.87 -
8450:345-1649        -            435 1220at4891           -           1198     6e-21   70.8  12.0   1   2     3e-07   7.2e-06   20.9   9.1   400   546    25   183    19   192 0.74 -
8450:345-1649        -            435 1220at4891           -           1198     6e-21   70.8  12.0   2   2   7.5e-15   1.8e-13   46.0   0.0   550   686   226   365   220   401 0.77 -
9696:23411-25501     -            697 1220at4891           -           1198   6.5e-21   70.7   0.1   1   3      0.57        14    0.1   0.0   404   437   399   432   393   435 0.90 -
9696:23411-25501     -            697 1220at4891           -           1198   6.5e-21   70.7   0.1   2   3      0.16       3.9    1.9   0.1   203   241   474   512   463   526 0.70 -
9696:23411-25501     -            697 1220at4891           -           1198   6.5e-21   70.7   0.1   3   3   1.2e-20   2.9e-19   65.3   0.0   485   665   507   693   491   696 0.76 -
8764:438-2084        -            549 1220at4891           -           1198   1.5e-20   69.5   0.3   1   2       1.4        34   -1.2   0.0   397   423    72    98    46   100 0.84 -
8764:438-2084        -            549 1220at4891           -           1198   1.5e-20   69.5   0.3   2   2   6.5e-21   1.6e-19   66.1   0.1   516   604   265   359   174   362 0.80 -
9236:8838-9737       -            300 1220at4891           -           1198   1.9e-20   69.2   0.0   1   1   2.2e-21   5.3e-20   67.7   0.0   402   655    12   255     6   258 0.85 -
9516:8073-8876       -            268 1220at4891           -           1198     5e-20   67.8   0.8   1   2      0.24       5.8    1.3   0.0   398   452     8    71     3    76 0.63 -
9516:8073-8876       -            268 1220at4891           -           1198     5e-20   67.8   0.8   2   2   1.5e-20   3.7e-19   64.9   0.3   499   664   106   268   101   268 0.89 -
9468:11302-12276     -            325 1220at4891           -           1198     5e-20   67.8   1.1   1   2     0.012       0.3    5.6   0.3   400   437     5    44     3    69 0.84 -
9468:11302-12276     -            325 1220at4891           -           1198     5e-20   67.8   1.1   2   2   2.1e-19     5e-18   61.2   0.0   499   604    95   211    82   229 0.80 -
9270:5360-6181       -            274 1220at4891           -           1198   8.1e-20   67.1   0.1   1   1   5.5e-21   1.3e-19   66.4   0.1   485   605    78   202     5   271 0.78 -
9500:730-1611        -            294 1220at4891           -           1198   8.2e-20   67.1   0.0   1   1   3.7e-21     9e-20   66.9   0.0   485   660    94   285    12   292 0.81 -
9220:10894-11814     -            307 1220at4891           -           1198   9.9e-20   66.8   0.0   1   1   5.5e-21   1.3e-19   66.4   0.0   485   604    94   217    60   289 0.80 -
8492:4616-5878       -            421 1220at4891           -           1198   1.6e-19   66.1   0.0   1   2     0.053       1.3    3.5   0.0   404   465   117   183   107   192 0.78 -
8492:4616-5878       -            421 1220at4891           -           1198   1.6e-19   66.1   0.0   2   2   3.3e-18   8.1e-17   57.1   0.0   512   664   216   395   204   403 0.78 -
9538:10065-10994     -            310 1220at4891           -           1198   1.6e-19   66.1   0.2   1   1   9.9e-21   2.4e-19   65.5   0.2   487   657   103   275    93   284 0.80 -
9388:2420-3211       -            264 1220at4891           -           1198   3.4e-19   65.0   0.6   1   2      0.11       2.6    2.5   0.1   398   458     3    75     2    90 0.65 -
9388:2420-3211       -            264 1220at4891           -           1198   3.4e-19   65.0   0.6   2   2   2.1e-19     5e-18   61.2   0.1   499   661   101   260    97   264 0.83 -
9138:9482-10486      -            335 1220at4891           -           1198   3.9e-19   64.8   0.1   1   1   3.5e-19   8.5e-18   60.4   0.1   397   653    38   324    16   330 0.66 -
9700:35509-36408     -            300 1220at4891           -           1198   4.7e-19   64.6   0.0   1   3      0.55        13    0.1   0.0   404   458     5    62     1    96 0.79 -
9700:35509-36408     -            300 1220at4891           -           1198   4.7e-19   64.6   0.0   2   3   1.3e-19   3.2e-18   61.8   0.0   521   605   107   194    88   198 0.89 -
9700:35509-36408     -            300 1220at4891           -           1198   4.7e-19   64.6   0.0   3   3       8.6   2.1e+02   -3.8   0.0   644   663   264   283   257   285 0.82 -
9396:10785-11381     -            199 1220at4891           -           1198   6.5e-19   64.1   0.4   1   1   7.1e-20   1.7e-18   62.7   0.4   462   605    50   193     1   195 0.71 -
8804:3362-4279       -            306 1220at4891           -           1198   8.8e-19   63.7   0.1   1   1   5.2e-19   1.3e-17   59.8   0.1   405   603     9   198     6   203 0.87 -
9714:25935-26888     -            318 1220at4891           -           1198   9.7e-19   63.5   0.0   1   1   5.2e-20   1.3e-18   63.1   0.0   481   602    82   211    17   217 0.89 -
8710:5595-6479       -            295 1220at4891           -           1198   1.5e-18   62.9   0.2   1   2   2.8e-06   6.8e-05   17.7   0.7   515   544   117   146     4   150 0.80 -
8710:5595-6479       -            295 1220at4891           -           1198   1.5e-18   62.9   0.2   2   2   8.1e-14     2e-12   42.6   0.0   551   664   177   294   174   295 0.84 -
9568:2563-4101       -            513 1220at4891           -           1198     2e-18   62.5   0.3   1   1   1.2e-19   2.8e-18   62.0   0.3   398   662   189   464   173   487 0.76 -
9000:1272-2168       -            299 1220at4891           -           1198   2.2e-18   62.3   3.7   1   2   1.6e-19   3.8e-18   61.5   2.5   404   605     9   203     1   206 0.86 -
9000:1272-2168       -            299 1220at4891           -           1198   2.2e-18   62.3   3.7   2   2       1.6        38   -1.4   0.0   636   664   269   297   260   298 0.89 -
9722:16235-17092     -            286 1220at4891           -           1198   2.5e-18   62.1   1.8   1   1   2.4e-18   5.8e-17   57.6   1.8   480   603    72   214     1   218 0.66 -
9138:5514-8171       -            886 1220at4891           -           1198   8.2e-18   60.4   1.2   1   2   5.5e-18   1.3e-16   56.4   0.1   404   665    19   317    11   354 0.70 -
9138:5514-8171       -            886 1220at4891           -           1198   8.2e-18   60.4   1.2   2   2       2.3        56   -1.9   0.1   120   204   392   477   358   479 0.80 -
7822:341-1144        -            268 1220at4891           -           1198   1.7e-17   59.4   0.0   1   1   4.8e-18   1.2e-16   56.6   0.0   491   663    82   268     1   268 0.81 -
8666:1918-2913       -            332 1220at4891           -           1198   2.1e-17   59.1   0.1   1   1   1.9e-18   4.7e-17   57.9   0.1   400   585     4   205     1   217 0.75 -
9674:28087-29058     -            324 1220at4891           -           1198   2.3e-17   58.9   0.0   1   1   9.1e-18   2.2e-16   55.7   0.0   402   604     1   198     1   215 0.77 -
8194:3006-3602       -            199 1220at4891           -           1198   5.3e-17   57.7   0.0   1   1   2.6e-18   6.3e-17   57.5   0.0   488   660     2   190     1   196 0.78 -
9288:6241-7161       -            307 1220at4891           -           1198   1.2e-16   56.5   0.1   1   1   8.1e-17     2e-15   52.6   0.1   484   678    70   292     1   302 0.76 -
9242:6452-8167       -            572 1220at4891           -           1198   1.5e-16   56.2   3.0   1   2   3.1e-14   7.4e-13   44.0   1.1   389   562   166   325   104   336 0.71 -
9242:6452-8167       -            572 1220at4891           -           1198   1.5e-16   56.2   3.0   2   2    0.0047      0.11    7.0   0.0   571   604   373   409   361   434 0.83 -
9316:2356-5388       -           1011 1220at4891           -           1198     2e-16   55.8   0.2   1   2   4.3e-15     1e-13   46.8   0.0   474   586   627   761   611   767 0.74 -
9316:2356-5388       -           1011 1220at4891           -           1198     2e-16   55.8   0.2   2   2     0.005      0.12    6.9   0.0   589   660   798   875   781   885 0.79 -
9578:6054-6923       -            290 1220at4891           -           1198   3.1e-16   55.2   0.0   1   1   1.5e-17   3.7e-16   55.0   0.0   491   604    78   197     1   241 0.82 -
9556:876-1871        -            332 1220at4891           -           1198   3.8e-16   54.9   0.0   1   2   1.3e-06   3.1e-05   18.8   0.1   516   544   142   170    98   181 0.85 -
9556:876-1871        -            332 1220at4891           -           1198   3.8e-16   54.9   0.0   2   2   3.3e-11     8e-10   34.0   0.0   551   664   211   328   209   331 0.84 -
9526:4843-6750       -            636 1220at4891           -           1198     5e-16   54.5   0.0   1   1   1.5e-15   3.5e-14   48.4   0.0   399   675   327   603   314   614 0.74 -
9376:4767-5852       -            362 1220at4891           -           1198   1.2e-15   53.2   0.4   1   2   9.3e-17   2.2e-15   52.4   0.1   499   603   103   214    89   233 0.84 -
9376:4767-5852       -            362 1220at4891           -           1198   1.2e-15   53.2   0.4   2   2       3.6        86   -2.6   0.0   359   665   281   307   276   340 0.56 -
8850:3013-4704       -            564 1220at4891           -           1198   4.1e-15   51.5   2.2   1   2   4.4e-13   1.1e-11   40.2   0.1   397   564   166   319   146   329 0.74 -
8850:3013-4704       -            564 1220at4891           -           1198   4.1e-15   51.5   2.2   2   2    0.0021      0.05    8.1   0.1   561   603   355   400   352   425 0.85 -
9336:5762-6706       -            315 1220at4891           -           1198   4.5e-15   51.4   0.6   1   1   2.4e-16   5.7e-15   51.0   0.6   489   659   128   313   114   315 0.81 -
8798:2318-3331       -            338 1220at4891           -           1198   5.9e-15   51.0   0.2   1   2       6.1   1.5e+02   -3.3   0.0   407   433    18    44    15    58 0.84 -
8798:2318-3331       -            338 1220at4891           -           1198   5.9e-15   51.0   0.2   2   2   4.6e-16   1.1e-14   50.1   0.0   516   660   161   327   155   335 0.81 -
8386:2346-3074       -            243 1220at4891           -           1198     1e-14   50.2   0.0   1   2       3.3        81   -2.5   0.0   491   513    22    45    15    58 0.76 -
8386:2346-3074       -            243 1220at4891           -           1198     1e-14   50.2   0.0   2   2   1.6e-15   3.8e-14   48.3   0.0   517   612    70   176    50   243 0.69 -
9288:1887-2741       -            285 1220at4891           -           1198     1e-14   50.2   0.2   1   1     5e-16   1.2e-14   49.9   0.2   488   606    90   213    13   282 0.85 -
9660:6627-7220       -            198 1220at4891           -           1198   2.7e-14   48.8   0.1   1   2       7.6   1.8e+02   -3.6   0.0   405   435     4    34     3    38 0.79 -
9660:6627-7220       -            198 1220at4891           -           1198   2.7e-14   48.8   0.1   2   2   1.7e-15   4.1e-14   48.2   0.0   480   603    69   198    60   198 0.82 -
9022:791-1471        -            227 1220at4891           -           1198   2.8e-14   48.8   0.9   1   2   2.9e-14   7.1e-13   44.1   0.4   481   587    35   139    23   144 0.87 -
9022:791-1471        -            227 1220at4891           -           1198   2.8e-14   48.8   0.9   2   2     0.061       1.5    3.3   0.0   322   366   161   207   151   223 0.75 -
9508:1626-2423       -            266 1220at4891           -           1198   4.5e-14   48.1   1.0   1   1   2.2e-15   5.2e-14   47.8   1.0   519   610    71   165    57   250 0.77 -
9502:2145-3251       -            369 1220at4891           -           1198     5e-14   47.9   0.1   1   1   2.8e-15   6.7e-14   47.5   0.1   516   600   137   236   125   253 0.77 -
9050:611-1576        -            322 1220at4891           -           1198   7.7e-14   47.3   2.0   1   3     0.097       2.3    2.6   0.1   404   432     9    37     4    45 0.90 -
9050:611-1576        -            322 1220at4891           -           1198   7.7e-14   47.3   2.0   2   3   5.9e-14   1.4e-12   43.1   0.1   483   591   123   229   109   232 0.86 -
9050:611-1576        -            322 1220at4891           -           1198   7.7e-14   47.3   2.0   3   3       1.7        42   -1.5   0.0   324   341   249   266   245   321 0.48 -
9598:11083-11721     -            213 1220at4891           -           1198   1.6e-13   46.2   0.0   1   1   1.1e-14   2.7e-13   45.5   0.0   489   584    72   171    58   175 0.79 -
8416:2551-3603       -            351 1220at4891           -           1198   1.6e-13   46.2   0.0   1   1   1.2e-14   2.9e-13   45.4   0.0   500   627    91   241    83   251 0.73 -
9724:16735-17796     -            354 1220at4891           -           1198   1.7e-13   46.1   0.3   1   2   2.6e-14   6.2e-13   44.3   0.3   481   603   103   245    92   250 0.75 -
9724:16735-17796     -            354 1220at4891           -           1198   1.7e-13   46.1   0.3   2   2       9.5   2.3e+02   -4.0   0.0   639   658   328   347   326   349 0.89 -
9708:2183-3157       -            325 1220at4891           -           1198   2.8e-13   45.4   0.0   1   1   1.7e-14     4e-13   44.9   0.0   485   605   118   251    19   325 0.74 -
9532:12469-14466     -            666 1220at4891           -           1198   5.7e-13   44.4   0.5   1   3   9.4e-08   2.3e-06   22.5   0.0   398   507   171   290   162   297 0.78 -
9532:12469-14466     -            666 1220at4891           -           1198   5.7e-13   44.4   0.5   2   3   8.1e-06   0.00019   16.1   0.0   513   543   326   356   318   361 0.88 -
9532:12469-14466     -            666 1220at4891           -           1198   5.7e-13   44.4   0.5   3   3      0.13       3.1    2.2   0.1   587   657   439   521   432   562 0.66 -
8460:1970-2827       -            286 1220at4891           -           1198   1.2e-12   43.4   0.2   1   2      0.44        11    0.4   0.1   399   451     2    52     1    69 0.86 -
8460:1970-2827       -            286 1220at4891           -           1198   1.2e-12   43.4   0.2   2   2   3.3e-13   7.9e-12   40.6   0.0   518   605   101   191    93   196 0.81 -
9494:7698-8528       -            277 1220at4891           -           1198     2e-12   42.6   0.0   1   1   1.3e-13   3.2e-12   41.9   0.0   479   603    58   189    47   195 0.79 -
8626:1051-1599       -            183 1220at4891           -           1198   3.4e-12   41.8   0.0   1   1   1.8e-13   4.3e-12   41.5   0.0   511   590    22   107     5   145 0.77 -
9140:10766-11608     -            281 1220at4891           -           1198   9.9e-11   37.0   0.0   1   1   6.3e-12   1.5e-10   36.4   0.0   513   602    95   188    50   192 0.72 -
7948:472-1854        -            461 1220at4891           -           1198   3.1e-10   35.3   0.0   1   1   2.2e-11   5.2e-10   34.6   0.0   491   602   251   381   188   386 0.75 -
9018:8533-10704      -            724 1220at4891           -           1198   1.6e-09   32.9   0.9   1   3    0.0019     0.046    8.3   0.1   404   441   309   347   304   360 0.80 -
9018:8533-10704      -            724 1220at4891           -           1198   1.6e-09   32.9   0.9   2   3   5.7e-07   1.4e-05   19.9   0.1   517   549   412   444   390   448 0.86 -
9018:8533-10704      -            724 1220at4891           -           1198   1.6e-09   32.9   0.9   3   3      0.29       6.9    1.1   0.0   323   372   517   572   500   592 0.81 -
9280:3099-4592       -            498 1220at4891           -           1198   3.7e-09   31.8   0.0   1   3   2.3e-09   5.6e-08   27.9   0.1   519   562   137   181   130   192 0.78 -
9280:3099-4592       -            498 1220at4891           -           1198   3.7e-09   31.8   0.0   2   3      0.66        16   -0.1   0.0   574   601   271   302   255   315 0.75 -
9280:3099-4592       -            498 1220at4891           -           1198   3.7e-09   31.8   0.0   3   3       1.8        42   -1.5   0.0   640   661   437   458   430   467 0.86 -
7674:805-1767        -            321 1220at4891           -           1198   5.6e-09   31.2   7.2   1   3     1e-06   2.5e-05   19.1   3.2   403   544    10   155     2   175 0.73 -
7674:805-1767        -            321 1220at4891           -           1198   5.6e-09   31.2   7.2   2   3     6e-05    0.0014   13.3   0.0   553   586   186   219   178   227 0.91 -
7674:805-1767        -            321 1220at4891           -           1198   5.6e-09   31.2   7.2   3   3       6.9   1.7e+02   -3.5   0.0   323   339   241   257   234   269 0.74 -
7548:67-747          -            227 1220at4891           -           1198   1.8e-07   26.2   0.3   1   2      0.55        13    0.1   0.0   403   434     6    39     1    45 0.79 -
7548:67-747          -            227 1220at4891           -           1198   1.8e-07   26.2   0.3   2   2   2.8e-08   6.8e-07   24.3   0.1   520   565   105   153    84   201 0.75 -
8766:2416-3300       -            295 1220at4891           -           1198   1.6e-06   23.1   0.0   1   2       6.2   1.5e+02   -3.4   0.0   468   508    35    75    32    96 0.81 -
8766:2416-3300       -            295 1220at4891           -           1198   1.6e-06   23.1   0.0   2   2   1.2e-07   2.9e-06   22.2   0.0   533   659   150   295   143   295 0.75 -
9250:1334-1957       -            208 1220at4891           -           1198   3.5e-06   21.9   0.2   1   2       7.8   1.9e+02   -3.7   0.0   405   429     6    30     5    36 0.90 -
9250:1334-1957       -            208 1220at4891           -           1198   3.5e-06   21.9   0.2   2   2   2.2e-07   5.3e-06   21.3   0.0   518   601   101   198    80   201 0.72 -
8796:1455-1940       -            162 1220at4891           -           1198   5.3e-05   18.0   0.9   1   2     0.092       2.2    2.7   0.0   403   453    21    71    15    76 0.93 -
8796:1455-1940       -            162 1220at4891           -           1198   5.3e-05   18.0   0.9   2   2   2.6e-05   0.00064   14.4   0.2   516   544   132   161    87   162 0.84 -
9574:11971-12594     -            208 1220at4891           -           1198   6.4e-05   17.7   0.0   1   1   3.9e-06   9.3e-05   17.2   0.0   519   569   102   157    81   201 0.71 -
9708:4262-6904       -            881 1220at4891           -           1198   0.00024   15.8   0.0   1   2   6.3e-05    0.0015   13.2   0.0   519   559   528   573   477   584 0.74 -
9708:4262-6904       -            881 1220at4891           -           1198   0.00024   15.8   0.0   2   2      0.66        16   -0.1   0.0   322   339   792   809   787   821 0.84 -
