#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
9434:3226-4854       -            543 1597at4891           -            721   2.9e-52  175.2   7.1   2   2   4.3e-05    0.0043   12.6   8.6   476   575   329   429   324   542 0.84 -
9014:8884-9615       -            244 1597at4891           -            721   1.7e-48  162.7   0.1   1   1   2.1e-50   2.1e-48  162.4   0.1   247   447    24   237    13   242 0.88 -
9448:14761-16359     -            533 1597at4891           -            721   5.4e-48  161.0  14.9   1   2   4.7e-47   4.7e-45  151.3   0.0   243   468    22   260     6   278 0.87 -
9448:14761-16359     -            533 1597at4891           -            721   5.4e-48  161.0  14.9   2   2    0.0004      0.04    9.4  13.2   461   649   290   497   274   505 0.69 -
9444:15634-17205     -            524 1597at4891           -            721   1.3e-45  153.2  15.6   1   2     5e-46     5e-44  147.9   0.0   242   467    12   249     5   264 0.88 -
9444:15634-17205     -            524 1597at4891           -            721   1.3e-45  153.2  15.6   2   2     0.017       1.7    4.0  14.7   478   628   305   458   265   491 0.70 -
9448:12712-14376     -            555 1597at4891           -            721   5.2e-40  134.7   8.2   1   2   4.2e-31   4.2e-29   98.6   0.0   248   471     8   251     2   269 0.82 -
9448:12712-14376     -            555 1597at4891           -            721   5.2e-40  134.7   8.2   2   2   1.3e-11   1.3e-09   34.2   8.3   477   677   324   536   266   542 0.81 -
9412:11968-13440     -            491 1597at4891           -            721   4.9e-17   58.7   0.1   1   1   6.5e-19   6.5e-17   58.3   0.1   234   450   262   481   252   491 0.78 -
8608:321-2387        -            689 1597at4891           -            721   8.8e-16   54.6   0.0   1   1   1.5e-17   1.5e-15   53.8   0.0   236   449   432   660   398   680 0.78 -
8844:5039-6358       -            440 1597at4891           -            721   1.1e-15   54.3   3.4   1   3     2e-07     2e-05   20.3   0.6   252   402     1   166     1   178 0.67 -
8844:5039-6358       -            440 1597at4891           -            721   1.1e-15   54.3   3.4   2   3   2.1e-05     0.002   13.7   0.0   243   277   267   301   249   319 0.82 -
8844:5039-6358       -            440 1597at4891           -            721   1.1e-15   54.3   3.4   3   3   3.5e-06   0.00035   16.2   0.0   336   415   348   422   341   438 0.80 -
9244:5710-7539       -            610 1597at4891           -            721   2.6e-15   53.0   0.0   1   4      0.75        74   -1.4   0.0   255   276   110   131   102   135 0.86 -
9244:5710-7539       -            610 1597at4891           -            721   2.6e-15   53.0   0.0   2   4   8.6e-08   8.6e-06   21.5   0.0   356   418   224   282   210   354 0.79 -
9244:5710-7539       -            610 1597at4891           -            721   2.6e-15   53.0   0.0   3   4   0.00076     0.075    8.5   0.0   230   283   400   454   361   467 0.81 -
9244:5710-7539       -            610 1597at4891           -            721   2.6e-15   53.0   0.0   4   4   1.1e-06   0.00011   17.9   0.0   358   421   515   574   508   607 0.78 -
8662:4920-6668       -            583 1597at4891           -            721   1.7e-14   50.3   0.0   1   1   2.9e-16   2.9e-14   49.5   0.0   236   447   362   577   350   581 0.76 -
8368:2744-4999       -            752 1597at4891           -            721   3.7e-13   45.9   0.0   1   3       1.3   1.3e+02   -2.2   0.0   256   276   229   249   223   259 0.84 -
8368:2744-4999       -            752 1597at4891           -            721   3.7e-13   45.9   0.0   2   3   3.7e-05    0.0037   12.8   0.0   357   425   366   429   342   464 0.77 -
8368:2744-4999       -            752 1597at4891           -            721   3.7e-13   45.9   0.0   3   3   1.6e-09   1.6e-07   27.3   0.1   242   414   549   702   533   737 0.76 -
9716:22411-23625     -            405 1597at4891           -            721   4.7e-13   45.5   0.2   1   1     1e-14     1e-12   44.4   0.2   240   451   174   394   161   404 0.66 -
9636:3986-7117       -           1044 1597at4891           -            721   3.1e-12   42.8   0.0   1   4       1.7   1.7e+02   -2.6   0.0   255   278   459   482   452   487 0.79 -
9636:3986-7117       -           1044 1597at4891           -            721   3.1e-12   42.8   0.0   2   4   3.1e-06   0.00031   16.4   0.0   341   402   527   587   517   638 0.77 -
9636:3986-7117       -           1044 1597at4891           -            721   3.1e-12   42.8   0.0   3   4    0.0084      0.83    5.0   0.0   253   274   695   716   673   750 0.81 -
9636:3986-7117       -           1044 1597at4891           -            721   3.1e-12   42.8   0.0   4   4   2.6e-06   0.00026   16.6   0.0   343   418   881   952   863   979 0.77 -
8276:239-3370        -           1044 1597at4891           -            721   7.4e-12   41.6   0.0   1   4         3   2.9e+02   -3.4   0.0   256   278   460   482   453   486 0.81 -
8276:239-3370        -           1044 1597at4891           -            721   7.4e-12   41.6   0.0   2   4   9.3e-06   0.00093   14.8   0.0   357   402   542   587   519   597 0.82 -
8276:239-3370        -           1044 1597at4891           -            721   7.4e-12   41.6   0.0   3   4    0.0088      0.87    5.0   0.0   253   274   695   716   677   750 0.81 -
8276:239-3370        -           1044 1597at4891           -            721   7.4e-12   41.6   0.0   4   4   1.8e-06   0.00017   17.2   0.0   339   417   877   951   863   977 0.82 -
9502:3437-4294       -            286 1597at4891           -            721     1e-09   34.5   0.0   1   1   1.4e-11   1.4e-09   34.1   0.0   257   417    38   206    12   214 0.80 -
9092:2820-3413       -            198 1597at4891           -            721   2.9e-09   33.0   0.8   1   1   6.3e-11   6.2e-09   31.9   0.8   241   446     2   192     1   198 0.81 -
9614:16867-20454     -           1196 1597at4891           -            721   1.4e-07   27.5   0.0   1   4       2.7   2.6e+02   -3.2   0.0   257   276   602   621   596   627 0.82 -
9614:16867-20454     -           1196 1597at4891           -            721   1.4e-07   27.5   0.0   2   4   0.00013     0.013   11.0   0.0   358   402   687   731   669   784 0.86 -
9614:16867-20454     -           1196 1597at4891           -            721   1.4e-07   27.5   0.0   3   4      0.12        12    1.2   0.0   254   275   841   862   828   884 0.81 -
9614:16867-20454     -           1196 1597at4891           -            721   1.4e-07   27.5   0.0   4   4   0.00021     0.021   10.3   0.0   358   392  1032  1066  1017  1115 0.80 -
9402:812-1753        -            314 1597at4891           -            721   5.3e-07   25.5   0.2   1   1   7.2e-09   7.2e-07   25.1   0.2   248   438    94   284    73   298 0.76 -
8980:2915-3556       -            214 1597at4891           -            721   6.6e-07   25.2   0.1   1   1   1.2e-08   1.1e-06   24.4   0.1   252   445    13   211     1   214 0.63 -
8900:2710-4323       -            538 1597at4891           -            721   1.7e-06   23.9   0.0   1   2   0.00017     0.017   10.6   0.0   339   397   146   199   124   209 0.77 -
8900:2710-4323       -            538 1597at4891           -            721   1.7e-06   23.9   0.0   2   2   0.00067     0.067    8.7   0.0   223   297   304   375   272   511 0.62 -
9092:4470-5399       -            310 1597at4891           -            721   4.1e-06   22.6   0.2   1   2     0.014       1.4    4.3   0.1   248   276    84   112    74   140 0.79 -
9092:4470-5399       -            310 1597at4891           -            721   4.1e-06   22.6   0.2   2   2   3.2e-06   0.00032   16.3   0.0   358   438   214   290   201   301 0.81 -
9680:26462-29044     -            861 1597at4891           -            721   0.00062   15.4   0.4   1   2      0.85        84   -1.6   0.7   479   527   177   229   167   339 0.75 -
9680:26462-29044     -            861 1597at4891           -            721   0.00062   15.4   0.4   2   2   2.1e-05    0.0021   13.7   0.0   251   391   628   772   605   810 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/1597at4891.hmm
# Target file:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/hmmer_output/initial_run_results/1597at4891.out --cpu 1 /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/1597at4891.hmm /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas 
# Current dir:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04
# Date:            Tue Nov  5 18:37:34 2024
# [ok]
