#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
9650:24829-29790     -           1654 693at4891            -            845   1.8e-40  136.1   0.1   1   3   4.1e-10   9.7e-09   31.1   0.1   622   832   297   518   281   529 0.72 -
9650:24829-29790     -           1654 693at4891            -            845   1.8e-40  136.1   0.1   2   3   6.4e-06   0.00015   17.3   0.0   583   648   597   657   578   679 0.83 -
9650:24829-29790     -           1654 693at4891            -            845   1.8e-40  136.1   0.1   3   3   1.4e-25   3.2e-24   82.3   0.0   652   836   777   976   765   984 0.76 -
9404:2234-3256       -            341 693at4891            -            845   1.6e-39  132.9   0.1   1   1   5.1e-40   1.2e-38  130.1   0.1   580   839    41   322     9   327 0.83 -
9688:6201-6989       -            263 693at4891            -            845   1.8e-39  132.8   0.0   1   1   9.6e-41   2.3e-39  132.5   0.0   583   789     5   222     2   258 0.85 -
9022:9769-10653      -            295 693at4891            -            845   6.8e-39  130.9   0.0   1   2   7.6e-38   1.8e-36  122.9   0.0   579   782     2   211     1   235 0.84 -
9022:9769-10653      -            295 693at4891            -            845   6.8e-39  130.9   0.0   2   2     0.013      0.32    6.3   0.0   804   837   261   294   253   295 0.86 -
7984:778-3069        -            764 693at4891            -            845   2.3e-38  129.1   0.0   1   1   1.3e-39   3.2e-38  128.7   0.0   584   839   356   614   351   620 0.83 -
9648:180-2069        -            630 693at4891            -            845   2.3e-38  129.1   0.1   1   1   1.5e-39   3.5e-38  128.5   0.1   580   836    52   303    39   306 0.91 -
9214:3531-4694       -            388 693at4891            -            845   2.3e-37  125.8   0.0   1   1   1.3e-38   3.1e-37  125.4   0.0   584   836    70   321    62   328 0.86 -
9112:9860-10915      -            352 693at4891            -            845     3e-37  125.4   0.0   1   1   1.6e-38   3.8e-37  125.1   0.0   584   838    26   279    17   285 0.87 -
9342:14110-15051     -            314 693at4891            -            845   1.1e-36  123.5   0.9   1   2     6e-33   1.4e-31  106.7   0.8   583   771     4   217     1   225 0.78 -
9342:14110-15051     -            314 693at4891            -            845   1.1e-36  123.5   0.9   2   2   8.6e-05     0.002   13.5   0.0   804   837   275   308   260   310 0.90 -
9470:3000-4022       -            341 693at4891            -            845   2.5e-36  122.4   0.1   1   1     2e-36   4.8e-35  118.1   0.1   580   839    24   308     9   313 0.84 -
8450:345-1649        -            435 693at4891            -            845   4.9e-36  121.4   1.2   1   3   1.5e-16   3.6e-15   52.4   0.5   583   681    28   126    22   148 0.84 -
8450:345-1649        -            435 693at4891            -            845   4.9e-36  121.4   1.2   2   3     0.098       2.3    3.4   0.0   699   713   169   183   165   187 0.86 -
8450:345-1649        -            435 693at4891            -            845   4.9e-36  121.4   1.2   3   3   1.2e-19   2.9e-18   62.6   0.0   716   841   225   348   220   351 0.89 -
9344:12609-14093     -            495 693at4891            -            845   9.3e-36  120.5   0.0   1   2   2.9e-24   6.7e-23   78.0   0.1   586   727    12   153     6   161 0.90 -
9344:12609-14093     -            495 693at4891            -            845   9.3e-36  120.5   0.0   2   2   6.7e-13   1.6e-11   40.3   0.0   732   828   353   455   350   471 0.83 -
9680:21437-22237     -            267 693at4891            -            845   2.2e-35  119.3   0.0   1   1   1.2e-36   2.8e-35  118.9   0.0   583   836    21   264     4   266 0.90 -
7804:258-1562        -            435 693at4891            -            845   1.4e-34  116.6   0.0   1   1   4.1e-34   9.6e-33  110.5   0.0   571   790    14   231     2   306 0.79 -
9648:20903-21709     -            269 693at4891            -            845   4.1e-34  115.1   0.0   1   1     3e-35   6.9e-34  114.3   0.0   583   826     9   262     3   268 0.83 -
9274:513-1736        -            408 693at4891            -            845   9.9e-34  113.8   0.0   1   2      0.12       2.9    3.1   0.0   583   612    14    43     3    56 0.88 -
9274:513-1736        -            408 693at4891            -            845   9.9e-34  113.8   0.0   2   2   1.7e-33   3.9e-32  108.5   0.0   628   825    84   290    71   295 0.86 -
9138:9482-10486      -            335 693at4891            -            845     1e-33  113.8   0.0   1   1   7.3e-35   1.7e-33  113.0   0.0   585   835    46   334    34   335 0.72 -
9168:5060-6598       -            513 693at4891            -            845   2.5e-33  112.5   0.1   1   1   6.7e-34   1.6e-32  109.8   0.1   583   842   203   486   192   489 0.83 -
9138:5514-8171       -            886 693at4891            -            845     3e-33  112.2   0.1   1   2     6e-12   1.4e-10   37.2   0.1   582   673    17   108     3   115 0.89 -
9138:5514-8171       -            886 693at4891            -            845     3e-33  112.2   0.1   2   2     1e-21   2.4e-20   69.5   0.0   684   829   143   309   135   318 0.83 -
8384:242-1183        -            314 693at4891            -            845   4.3e-33  111.7   0.0   1   2   1.6e-30   3.7e-29   98.7   0.0   575   772     3   212     1   219 0.82 -
8384:242-1183        -            314 693at4891            -            845   4.3e-33  111.7   0.0   2   2   0.00048     0.011   11.0   0.0   805   838   273   306   259   310 0.86 -
9722:16235-17092     -            286 693at4891            -            845   5.9e-33  111.2   0.1   1   1   7.9e-34   1.9e-32  109.6   0.1   586   835     8   283     4   286 0.78 -
9666:20504-21955     -            484 693at4891            -            845   1.3e-32  110.1   0.1   1   1   8.1e-34   1.9e-32  109.5   0.1   585   772   173   360   157   368 0.88 -
9396:10785-11381     -            199 693at4891            -            845   2.5e-32  109.2   0.1   1   1   1.2e-33   2.7e-32  109.0   0.1   586   779     1   199     1   199 0.88 -
7822:341-1144        -            268 693at4891            -            845   3.1e-32  108.9   0.0   1   1   1.3e-33   3.1e-32  108.9   0.0   587   783     2   213     1   268 0.73 -
9674:28087-29058     -            324 693at4891            -            845   3.3e-32  108.7   0.0   1   2   9.1e-33   2.2e-31  106.1   0.0   585   775     4   201     1   207 0.79 -
9674:28087-29058     -            324 693at4891            -            845   3.3e-32  108.7   0.0   2   2      0.83        19    0.3   0.0   808   841   263   296   259   299 0.91 -
8492:4616-5878       -            421 693at4891            -            845   3.8e-32  108.5   0.0   1   1   4.7e-33   1.1e-31  107.0   0.0   582   838   115   397   104   403 0.80 -
8068:741-1847        -            369 693at4891            -            845   5.3e-32  108.1   0.2   1   1   1.3e-30     3e-29   98.9   0.2   579   777    17   230     6   324 0.70 -
9144:11649-12578     -            310 693at4891            -            845   1.4e-31  106.7   0.3   1   1   2.8e-31   6.5e-30  101.2   0.3   629   837    78   283     2   286 0.85 -
8554:159-1031        -            291 693at4891            -            845   1.4e-31  106.6   0.0   1   2   1.4e-32   3.2e-31  105.5   0.0   583   788     4   214     1   220 0.82 -
8554:159-1031        -            291 693at4891            -            845   1.4e-31  106.6   0.0   2   2       4.3     1e+02   -2.0   0.0   805   835   257   287   248   290 0.84 -
9494:7698-8528       -            277 693at4891            -            845   3.1e-31  105.5   0.0   1   2   7.1e-32   1.7e-30  103.1   0.0   586   775     1   193     1   197 0.82 -
9494:7698-8528       -            277 693at4891            -            845   3.1e-31  105.5   0.0   2   2      0.92        22    0.2   0.0   807   834   249   276   240   277 0.89 -
9220:10894-11814     -            307 693at4891            -            845   3.1e-31  105.5   0.0   1   1   1.7e-32     4e-31  105.2   0.0   600   837    42   285    14   290 0.81 -
9270:5360-6181       -            274 693at4891            -            845   6.1e-31  104.6   0.0   1   1   3.4e-32   7.9e-31  104.2   0.0   585   836     6   268     3   272 0.81 -
9538:10065-10994     -            310 693at4891            -            845   6.7e-31  104.4   0.4   1   2       2.5        58   -1.2   0.0   580   634     4    60     3    64 0.78 -
9538:10065-10994     -            310 693at4891            -            845   6.7e-31  104.4   0.4   2   2   6.6e-32   1.6e-30  103.2   0.2   630   837    79   283    59   287 0.88 -
9574:22194-23423     -            410 693at4891            -            845   1.5e-30  103.3   0.1   1   2   3.7e-25   8.8e-24   80.9   0.1   581   731    19   168     2   176 0.90 -
9574:22194-23423     -            410 693at4891            -            845   1.5e-30  103.3   0.1   2   2   7.1e-07   1.7e-05   20.4   0.0   736   822   235   321   227   342 0.82 -
9000:1272-2168       -            299 693at4891            -            845   2.9e-30  102.3   0.0   1   2   3.7e-30   8.8e-29   97.4   0.0   585   779    10   209     1   212 0.88 -
9000:1272-2168       -            299 693at4891            -            845   2.9e-30  102.3   0.0   2   2      0.13         3    3.0   0.0   804   837   265   298   257   299 0.91 -
9288:6241-7161       -            307 693at4891            -            845   2.6e-29   99.2   0.0   1   1   1.6e-30   3.7e-29   98.7   0.0   582   836     3   277     1   282 0.79 -
9236:8838-9737       -            300 693at4891            -            845   3.3e-29   98.8   0.0   1   1   1.7e-30   4.1e-29   98.5   0.0   584   827    14   255     9   275 0.85 -
9700:35509-36408     -            300 693at4891            -            845   7.6e-29   97.6   0.1   1   2   2.6e-28   6.2e-27   91.3   0.0   584   772     5   193     2   205 0.88 -
9700:35509-36408     -            300 693at4891            -            845   7.6e-29   97.6   0.1   2   2      0.05       1.2    4.4   0.0   806   836   254   284   241   288 0.88 -
9140:10766-11608     -            281 693at4891            -            845   1.8e-28   96.4   0.0   1   1   8.7e-30   2.1e-28   96.2   0.0   586   775     1   193     1   226 0.83 -
9660:6627-7220       -            198 693at4891            -            845     2e-28   96.2   0.1   1   1   9.4e-30   2.2e-28   96.1   0.1   583   767     2   194     1   198 0.84 -
9516:8073-8876       -            268 693at4891            -            845   5.2e-28   94.9   0.5   1   1   2.8e-29   6.6e-28   94.5   0.5   584   836    14   268     6   268 0.83 -
9578:6054-6923       -            290 693at4891            -            845     8e-28   94.2   0.0   1   2   2.4e-28   5.6e-27   91.4   0.0   586   775     1   200     1   226 0.79 -
9578:6054-6923       -            290 693at4891            -            845     8e-28   94.2   0.0   2   2      0.65        15    0.7   0.0   810   842   257   289   252   290 0.92 -
8850:3013-4704       -            564 693at4891            -            845   8.5e-28   94.2   0.1   1   2     1e-19   2.4e-18   62.9   0.1   584   738   173   326   110   328 0.88 -
8850:3013-4704       -            564 693at4891            -            845   8.5e-28   94.2   0.1   2   2   1.5e-09   3.4e-08   29.3   0.0   734   779   363   408   356   456 0.94 -
8710:5595-6479       -            295 693at4891            -            845   2.4e-27   92.7   0.3   1   2   3.1e-09   7.4e-08   28.2   0.1   585   713     6   148     1   152 0.76 -
8710:5595-6479       -            295 693at4891            -            845   2.4e-27   92.7   0.3   2   2   1.2e-19   2.9e-18   62.6   0.0   715   836   174   294   172   295 0.93 -
8804:3362-4279       -            306 693at4891            -            845   2.7e-27   92.5   0.0   1   1   1.6e-28   3.9e-27   92.0   0.0   585   774     9   201     3   206 0.84 -
9242:6452-8167       -            572 693at4891            -            845   3.4e-27   92.2   0.0   1   2   3.6e-19   8.5e-18   61.1   0.0   585   738   182   334   151   336 0.90 -
9242:6452-8167       -            572 693at4891            -            845   3.4e-27   92.2   0.0   2   2   1.9e-09   4.5e-08   28.9   0.0   735   779   372   416   366   423 0.92 -
9388:2420-3211       -            264 693at4891            -            845   3.7e-27   92.0   0.3   1   1   2.1e-28   4.8e-27   91.7   0.3   586   837    11   264     6   264 0.87 -
9050:611-1576        -            322 693at4891            -            845   5.1e-25   85.0   0.6   1   2     0.016      0.39    6.0   0.0   585   611    10    36     5    44 0.92 -
9050:611-1576        -            322 693at4891            -            845   5.1e-25   85.0   0.6   2   2   5.7e-24   1.3e-22   77.0   0.2   627   832   100   321    69   322 0.80 -
9572:16580-17233     -            218 693at4891            -            845   6.5e-25   84.6   0.2   1   1   3.3e-26   7.9e-25   84.3   0.2   586   773     1   199     1   204 0.88 -
9548:337-1380        -            348 693at4891            -            845   7.9e-25   84.3   0.0   1   2     2e-24   4.7e-23   78.5   0.0   575   775     8   220     3   229 0.81 -
9548:337-1380        -            348 693at4891            -            845   7.9e-25   84.3   0.0   2   2     0.077       1.8    3.8   0.0   804   837   276   309   260   315 0.80 -
9468:11302-12276     -            325 693at4891            -            845   4.8e-24   81.7   0.3   1   1   3.2e-25   7.6e-24   81.1   0.1   584   773     9   212     5   228 0.80 -
8386:2346-3074       -            243 693at4891            -            845   5.2e-24   81.6   0.3   1   2     0.034      0.81    4.9   0.0   637   678     1    42     1    46 0.90 -
8386:2346-3074       -            243 693at4891            -            845   5.2e-24   81.6   0.3   2   2   4.5e-23     1e-21   74.0   0.1   684   839    70   242    67   243 0.74 -
9288:1887-2741       -            285 693at4891            -            845   4.3e-23   78.6   0.0   1   1   3.1e-24   7.2e-23   77.9   0.0   586   839    15   285    11   285 0.80 -
9708:2183-3157       -            325 693at4891            -            845   5.4e-23   78.3   0.1   1   1   3.1e-24   7.3e-23   77.8   0.1   606   836    64   324    53   325 0.79 -
9556:876-1871        -            332 693at4891            -            845   9.2e-23   77.5   0.6   1   3       1.9        46   -0.9   0.0   584   602    17    35    11    63 0.68 -
9556:876-1871        -            332 693at4891            -            845   9.2e-23   77.5   0.6   2   3   1.4e-06   3.3e-05   19.4   0.0   686   713   145   172    98   180 0.75 -
9556:876-1871        -            332 693at4891            -            845   9.2e-23   77.5   0.6   3   3   2.2e-17   5.1e-16   55.2   0.0   715   837   208   329   206   331 0.91 -
9598:11083-11721     -            213 693at4891            -            845   4.8e-22   75.1   0.0   1   1   2.7e-23   6.4e-22   74.7   0.0   586   755     3   177     1   183 0.75 -
9376:4767-5852       -            362 693at4891            -            845   7.5e-22   74.5   0.1   1   2     3e-21     7e-20   68.0   0.1   624   778    55   220    10   233 0.77 -
9376:4767-5852       -            362 693at4891            -            845   7.5e-22   74.5   0.1   2   2     0.042         1    4.6   0.0   808   838   278   308   273   315 0.88 -
9022:791-1471        -            227 693at4891            -            845   5.9e-21   71.5   0.5   1   1   5.1e-22   1.2e-20   70.5   0.5   633   824    20   227    10   227 0.80 -
9316:14764-15318     -            185 693at4891            -            845   1.8e-20   69.9   0.1   1   1     1e-21   2.3e-20   69.5   0.1   655   779    47   180    44   184 0.79 -
9724:16735-17796     -            354 693at4891            -            845   4.4e-20   68.6   2.5   1   2   1.3e-18     3e-17   59.2   1.1   603   775    58   249    52   268 0.75 -
9724:16735-17796     -            354 693at4891            -            845   4.4e-20   68.6   2.5   2   2    0.0067      0.16    7.3   0.0   801   835   319   352   306   354 0.82 -
8666:1918-2913       -            332 693at4891            -            845   5.2e-20   68.4   0.0   1   1   1.2e-20   2.8e-19   66.0   0.0   586   757    10   212     4   321 0.65 -
8764:438-2084        -            549 693at4891            -            845   6.8e-20   68.0   0.9   1   2       3.4        80   -1.7   0.0   580   597    75    92    68   101 0.77 -
8764:438-2084        -            549 693at4891            -            845   6.8e-20   68.0   0.9   2   2   6.7e-21   1.6e-19   66.8   0.2   650   772   228   359   193   373 0.80 -
9336:5762-6706       -            315 693at4891            -            845   1.1e-19   67.4   0.2   1   1   5.5e-21   1.3e-19   67.1   0.2   596   830    64   312    59   315 0.76 -
7948:472-1854        -            461 693at4891            -            845   1.4e-19   67.0   0.0   1   1     1e-19   2.4e-18   62.9   0.0   580   779   136   390   131   458 0.71 -
7548:67-747          -            227 693at4891            -            845   1.2e-18   63.9   0.0   1   1   1.1e-19   2.5e-18   62.8   0.0   580   781     3   210     1   213 0.82 -
9508:1626-2423       -            266 693at4891            -            845   4.5e-18   62.0   0.1   1   2   2.6e-17     6e-16   55.0   0.0   681   779    66   166    58   174 0.91 -
9508:1626-2423       -            266 693at4891            -            845   4.5e-18   62.0   0.1   2   2      0.03       0.7    5.1   0.0   810   843   231   264   221   266 0.88 -
9500:730-1611        -            294 693at4891            -            845   1.4e-17   60.4   0.0   1   1   7.8e-19   1.8e-17   60.0   0.0   583   834    16   287     4   292 0.74 -
9316:2356-5388       -           1011 693at4891            -            845   1.6e-17   60.2   0.0   1   3       6.3   1.5e+02   -2.6   0.1   296   333   408   445   385   447 0.71 -
9316:2356-5388       -           1011 693at4891            -            845   1.6e-17   60.2   0.0   2   3     8e-13   1.9e-11   40.1   0.0   634   714   620   706   576   766 0.82 -
9316:2356-5388       -           1011 693at4891            -            845   1.6e-17   60.2   0.0   3   3     7e-06   0.00017   17.1   0.0   756   835   797   878   789   886 0.87 -
9018:8533-10704      -            724 693at4891            -            845   1.7e-17   60.1   2.8   1   3   2.7e-08   6.3e-07   25.1   0.2   579   714   304   442   284   464 0.74 -
9018:8533-10704      -            724 693at4891            -            845   1.7e-17   60.1   2.8   2   3   2.9e-09   6.7e-08   28.3   0.0   715   791   475   551   471   561 0.82 -
9018:8533-10704      -            724 693at4891            -            845   1.7e-17   60.1   2.8   3   3      0.16       3.8    2.7   0.1   811   836   687   712   674   715 0.93 -
7674:805-1767        -            321 693at4891            -            845   1.8e-17   60.0   4.9   1   1   2.6e-17   6.2e-16   54.9   4.9   584   837    11   320     5   321 0.73 -
9250:1334-1957       -            208 693at4891            -            845     4e-17   58.9   0.0   1   1   1.9e-18   4.5e-17   58.7   0.0   583   779     4   208     1   208 0.83 -
9280:3099-4592       -            498 693at4891            -            845   3.9e-16   55.6   0.1   1   4      0.84        20    0.3   0.0   583   600    28    45    11    52 0.81 -
9280:3099-4592       -            498 693at4891            -            845   3.9e-16   55.6   0.1   2   4   3.3e-09   7.7e-08   28.1   0.0   681   728   132   180   125   190 0.88 -
9280:3099-4592       -            498 693at4891            -            845   3.9e-16   55.6   0.1   3   4   0.00091     0.021   10.1   0.0   733   777   265   310   248   319 0.79 -
9280:3099-4592       -            498 693at4891            -            845   3.9e-16   55.6   0.1   4   4   0.00044      0.01   11.2   0.0   810   841   435   466   425   469 0.89 -
8798:2318-3331       -            338 693at4891            -            845   4.3e-16   55.4   0.0   1   2      0.27       6.2    2.0   0.0   586   614    17    45     7    63 0.74 -
8798:2318-3331       -            338 693at4891            -            845   4.3e-16   55.4   0.0   2   2   3.7e-16   8.7e-15   51.1   0.0   687   778   165   277   158   327 0.69 -
8460:1970-2827       -            286 693at4891            -            845   5.7e-16   55.0   0.1   1   1   3.4e-17   8.1e-16   54.5   0.1   586   778     9   196     3   210 0.82 -
9574:11971-12594     -            208 693at4891            -            845   6.5e-16   54.8   0.0   1   1   3.1e-17   7.4e-16   54.7   0.0   583   779     4   208     1   208 0.83 -
8194:3006-3602       -            199 693at4891            -            845   8.1e-16   54.5   0.0   1   1   4.2e-17   9.9e-16   54.2   0.0   654   832     1   190     1   195 0.78 -
9502:2145-3251       -            369 693at4891            -            845   1.5e-14   50.3   0.0   1   1   1.1e-15   2.5e-14   49.6   0.0   687   768   141   236   131   241 0.78 -
8416:2551-3603       -            351 693at4891            -            845     4e-13   45.6   0.1   1   2   4.3e-14     1e-12   44.3   0.0   668   754    92   188     3   229 0.74 -
8416:2551-3603       -            351 693at4891            -            845     4e-13   45.6   0.1   2   2       2.5        58   -1.2   0.0   816   841   284   309   275   312 0.85 -
8766:2416-3300       -            295 693at4891            -            845   4.8e-12   42.1   0.0   1   1   2.9e-13   6.7e-12   41.6   0.0   701   831   151   295   141   295 0.79 -
9708:4262-6904       -            881 693at4891            -            845     1e-11   41.0   0.1   1   2   1.1e-11   2.5e-10   36.3   0.1   583   717   418   559   413   583 0.84 -
9708:4262-6904       -            881 693at4891            -            845     1e-11   41.0   0.1   2   2      0.22       5.3    2.2   0.0   758   779   792   813   788   816 0.91 -
8626:1051-1599       -            183 693at4891            -            845   1.1e-11   40.8   0.0   1   1   6.4e-13   1.5e-11   40.4   0.0   689   754    33   106    27   113 0.78 -
8796:234-743         -            170 693at4891            -            845   1.4e-10   37.2   0.0   1   2     1e-07   2.4e-06   23.2   0.0   718   774     7    61     2    65 0.86 -
8796:234-743         -            170 693at4891            -            845   1.4e-10   37.2   0.0   2   2   0.00024    0.0058   12.0   0.0   807   838   138   169   129   170 0.87 -
9390:2655-7010       -           1452 693at4891            -            845   1.5e-10   37.1   0.0   1   1   1.8e-11   4.2e-10   35.6   0.0   683   832   126   293   120   295 0.74 -
8836:7701-8510       -            270 693at4891            -            845   2.7e-09   32.9   0.0   1   2   0.00012    0.0029   13.0   0.1   663   714    95   147     4   153 0.75 -
8836:7701-8510       -            270 693at4891            -            845   2.7e-09   32.9   0.0   2   2   4.9e-06   0.00011   17.6   0.0   717   781   171   243   166   249 0.82 -
8796:1455-1940       -            162 693at4891            -            845   1.8e-06   23.6   2.0   1   1   1.3e-07   3.1e-06   22.8   2.0   631   712    84   162    16   162 0.59 -
9678:8748-11114      -            789 693at4891            -            845   1.1e-05   21.1   2.7   1   3   7.1e-07   1.7e-05   20.4   0.0   618   807    76   291    70   325 0.68 -
9678:8748-11114      -            789 693at4891            -            845   1.1e-05   21.1   2.7   2   3       9.3   2.2e+02   -3.1   0.1   319   355   449   487   417   541 0.67 -
9678:8748-11114      -            789 693at4891            -            845   1.1e-05   21.1   2.7   3   3       1.4        33   -0.4   0.2    61   156   566   665   543   669 0.69 -
9418:1089-4097       -           1003 693at4891            -            845   3.3e-05   19.4   0.1   1   1   2.1e-06     5e-05   18.8   0.1   647   712   755   828   699   833 0.85 -
9532:12469-14466     -            666 693at4891            -            845   0.00036   16.0   0.3   1   2      0.42       9.8    1.3   0.0   584   647   177   242   172   259 0.72 -
9532:12469-14466     -            666 693at4891            -            845   0.00036   16.0   0.3   2   2   0.00021     0.005   12.2   0.1   688   712   334   358   323   361 0.90 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/693at4891.hmm
# Target file:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas
