#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
9400:15570-17426     -            619 468at4891            -            982     3e-08   29.4   1.7   4   5      0.01       2.2    3.4   0.0   567   608   439   480   412   498 0.77 -
9400:15570-17426     -            619 468at4891            -            982     3e-08   29.4   1.7   5   5     0.011       2.2    3.4   0.0   703   737   548   580   529   587 0.76 -
8988:6810-8666       -            619 468at4891            -            982   3.9e-08   29.1   1.3   1   5       0.3        62   -1.4   0.0    94   115   105   126    93   159 0.58 -
8988:6810-8666       -            619 468at4891            -            982   3.9e-08   29.1   1.3   2   5   0.00037     0.077    8.2   0.0   294   321   283   310   270   319 0.79 -
8988:6810-8666       -            619 468at4891            -            982   3.9e-08   29.1   1.3   3   5    0.0012      0.24    6.6   0.0   385   463   318   405   311   411 0.77 -
8988:6810-8666       -            619 468at4891            -            982   3.9e-08   29.1   1.3   4   5     0.002      0.42    5.8   0.0   567   608   439   480   411   499 0.76 -
8988:6810-8666       -            619 468at4891            -            982   3.9e-08   29.1   1.3   5   5     0.011       2.2    3.4   0.0   703   737   548   580   529   587 0.76 -
9086:65-2524         -            820 468at4891            -            982     0.013   10.8   7.3   1   3      0.02       4.1    2.5   2.5   287   328   490   531   350   566 0.61 -
9086:65-2524         -            820 468at4891            -            982     0.013   10.8   7.3   2   3   0.00085      0.18    7.0   0.0   573   608   624   659   617   682 0.88 -
9086:65-2524         -            820 468at4891            -            982     0.013   10.8   7.3   3   3     0.041       8.6    1.4   0.1   700   727   707   734   677   779 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/468at4891.hmm
# Target file:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/hmmer_output/initial_run_results/468at4891.out --cpu 1 /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/468at4891.hmm /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas 
# Current dir:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04
# Date:            Tue Nov  5 18:38:59 2024
# [ok]
