#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
9596:14408-15766     -            453 2862at4891           -            686   4.7e-13   45.4   0.0   2   2   1.4e-14   1.4e-12   43.9   0.0   457   597   256   390   235   403 0.52 -
9488:17255-19456     -            734 2862at4891           -            686   0.00013   17.5   0.0   1   1   2.2e-06   0.00021   16.9   0.0   196   268   166   238   162   243 0.84 -
9318:2674-3339       -            222 2862at4891           -            686   0.00056   15.4   0.0   1   1   8.8e-06   0.00084   14.9   0.0   191   535    32   118    20   127 0.42 -
8766:291-1703        -            471 2862at4891           -            686    0.0016   14.0   0.0   1   1   3.4e-05    0.0032   12.9   0.0   463   511    66   116    56   153 0.68 -
9216:2738-5320       -            861 2862at4891           -            686    0.0022   13.5   0.0   1   1   3.6e-05    0.0034   12.8   0.0   199   239   347   387   284   440 0.74 -
8962:129-1130        -            334 2862at4891           -            686    0.0044   12.5   0.1   1   1   6.4e-05    0.0061   12.0   0.1   468   495    49    76    35   192 0.81 -
9646:14198-14803     -            202 2862at4891           -            686     0.014   10.8   0.0   1   1    0.0002     0.019   10.4   0.0   185   220    61    96    54   109 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/2862at4891.hmm
# Target file:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/hmmer_output/initial_run_results/2862at4891.out --cpu 1 /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/2862at4891.hmm /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas 
# Current dir:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04
# Date:            Tue Nov  5 18:38:23 2024
# [ok]
