#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
9658:130-3555        -           1142 676at4891            -            956   6.5e-19   64.6   5.0   1   4   1.4e-05    0.0032   12.7   0.0   136   243   130   237   122   256 0.84 -
9658:130-3555        -           1142 676at4891            -            956   6.5e-19   64.6   5.0   2   4   7.5e-05     0.017   10.3   0.2   326   402   348   424   304   435 0.73 -
9658:130-3555        -           1142 676at4891            -            956   6.5e-19   64.6   5.0   3   4   3.2e-14   7.2e-12   41.3   0.0   503   642   700   832   694   840 0.83 -
9658:130-3555        -           1142 676at4891            -            956   6.5e-19   64.6   5.0   4   4      0.28        62   -1.5   0.1   730   782   847   896   835   933 0.64 -
8988:6810-8666       -            619 676at4891            -            956     4e-17   58.6   0.1   1   1   3.7e-19   8.2e-17   57.6   0.1   269   644   174   576   163   582 0.71 -
9400:15570-17426     -            619 676at4891            -            956   1.8e-16   56.5   0.1   1   2      0.12        27   -0.4   0.0    88   222    16   154     9   161 0.68 -
9400:15570-17426     -            619 676at4891            -            956   1.8e-16   56.5   0.1   2   2     5e-18   1.1e-15   53.9   0.0   309   644   214   576   167   582 0.71 -
7786:164-2557        -            798 676at4891            -            956   5.3e-16   55.0   5.2   1   2   6.7e-07   0.00015   17.0   3.4   148   403    14   284     2   291 0.64 -
7786:164-2557        -            798 676at4891            -            956   5.3e-16   55.0   5.2   2   2   1.6e-12   3.6e-10   35.6   0.0   502   643   545   684   525   694 0.82 -
9078:3429-6434       -           1002 676at4891            -            956   2.4e-09   32.9   1.8   1   4      0.22        48   -1.2   0.1   183   223   426   469   384   474 0.72 -
9078:3429-6434       -           1002 676at4891            -            956   2.4e-09   32.9   1.8   2   4      0.19        43   -1.0   0.1   386   405   621   640   563   678 0.84 -
9078:3429-6434       -           1002 676at4891            -            956   2.4e-09   32.9   1.8   3   4   2.1e-06   0.00048   15.4   0.0   509   551   762   804   735   806 0.84 -
9078:3429-6434       -           1002 676at4891            -            956   2.4e-09   32.9   1.8   4   4   3.2e-06   0.00071   14.8   0.0   592   646   807   863   803   868 0.85 -
9086:65-2524         -            820 676at4891            -            956   4.4e-08   28.7   6.8   1   3   7.2e-05     0.016   10.3   0.0   148   229   283   366   240   408 0.66 -
9086:65-2524         -            820 676at4891            -            956   4.4e-08   28.7   6.8   2   3   0.00023     0.052    8.6   2.4   299   424   413   545   394   677 0.76 -
9086:65-2524         -            820 676at4891            -            956   4.4e-08   28.7   6.8   3   3   7.1e-05     0.016   10.4   0.0   617   643   711   737   701   753 0.88 -
9226:9435-13241      -           1269 676at4891            -            956   9.2e-08   27.7   0.8   1   3     0.017       3.9    2.4   0.0   189   231   251   298   238   308 0.83 -
9226:9435-13241      -           1269 676at4891            -            956   9.2e-08   27.7   0.8   2   3       1.4   3.2e+02   -3.9   0.0   384   405   505   526   504   538 0.79 -
9226:9435-13241      -           1269 676at4891            -            956   9.2e-08   27.7   0.8   3   3   1.5e-08   3.3e-06   22.6   0.1   590   638   942   991   917  1004 0.77 -
8814:3804-7595       -           1264 676at4891            -            956   1.3e-07   27.1   0.1   1   2     0.049        11    1.0   0.0   188   233   244   294   230   304 0.82 -
8814:3804-7595       -           1264 676at4891            -            956   1.3e-07   27.1   0.1   2   2   1.1e-08   2.5e-06   22.9   0.0   591   638   939   987   901  1000 0.79 -
8816:1608-5588       -           1327 676at4891            -            956   2.9e-07   26.0   3.8   1   2     0.025       5.6    1.9   0.1   180   271   282   387   209   567 0.66 -
8816:1608-5588       -           1327 676at4891            -            956   2.9e-07   26.0   3.8   2   2   9.3e-09   2.1e-06   23.2   0.6   588   638   905   956   790  1010 0.72 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/676at4891.hmm
# Target file:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/hmmer_output/initial_run_results/676at4891.out --cpu 1 /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/676at4891.hmm /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas 
# Current dir:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04
# Date:            Tue Nov  5 18:39:15 2024
# [ok]
