#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
9188:3639-7265       -           1209 1523at4891           -            765   7.8e-18   61.2   0.3   1   4    0.0013      0.25    6.6   0.0   117   169   261   316   230   344 0.78 -
9188:3639-7265       -           1209 1523at4891           -            765   7.8e-18   61.2   0.3   2   4   0.00035     0.067    8.5   0.1   223   312   404   493   358   514 0.75 -
9188:3639-7265       -           1209 1523at4891           -            765   7.8e-18   61.2   0.3   3   4   0.00011     0.022   10.1   0.0   399   456   656   713   636   731 0.88 -
9188:3639-7265       -           1209 1523at4891           -            765   7.8e-18   61.2   0.3   4   4   8.2e-11   1.6e-08   30.5   0.0   466   528   773   834   758   838 0.87 -
8814:3804-7595       -           1264 1523at4891           -            765   8.7e-15   51.1  10.5   1   6     0.029       5.5    2.2   0.6   688   716    49    77    44    91 0.84 -
8814:3804-7595       -           1264 1523at4891           -            765   8.7e-15   51.1  10.5   2   6    0.0036      0.68    5.2   0.0   123   161   240   283   231   301 0.81 -
8814:3804-7595       -           1264 1523at4891           -            765   8.7e-15   51.1  10.5   3   6   0.00036     0.069    8.5   0.0   293   319   498   524   491   531 0.87 -
8814:3804-7595       -           1264 1523at4891           -            765   8.7e-15   51.1  10.5   4   6       1.1   2.2e+02   -3.1   0.0   350   369   675   694   655   697 0.84 -
8814:3804-7595       -           1264 1523at4891           -            765   8.7e-15   51.1  10.5   5   6     9e-08   1.7e-05   20.4   0.0   398   456   791   849   776   860 0.91 -
8814:3804-7595       -           1264 1523at4891           -            765   8.7e-15   51.1  10.5   6   6   1.9e-06   0.00037   16.0   0.1   478   528   942   991   929  1003 0.86 -
9226:9435-13241      -           1269 1523at4891           -            765   8.9e-15   51.1  13.2   1   6     0.088        17    0.6   1.6   689   717    49    77    44    95 0.83 -
9226:9435-13241      -           1269 1523at4891           -            765   8.9e-15   51.1  13.2   2   6   0.00046     0.088    8.1   0.0   122   161   245   289   217   313 0.82 -
9226:9435-13241      -           1269 1523at4891           -            765   8.9e-15   51.1  13.2   3   6   0.00045     0.087    8.2   0.0   293   319   504   530   497   537 0.86 -
9226:9435-13241      -           1269 1523at4891           -            765   8.9e-15   51.1  13.2   4   6       2.4   4.6e+02   -4.2   0.1   350   369   681   700   661   701 0.82 -
9226:9435-13241      -           1269 1523at4891           -            765   8.9e-15   51.1  13.2   5   6   6.4e-08   1.2e-05   20.9   0.0   399   454   796   851   779   865 0.91 -
9226:9435-13241      -           1269 1523at4891           -            765   8.9e-15   51.1  13.2   6   6   1.2e-06   0.00023   16.7   0.1   478   528   946   995   924  1008 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/1523at4891.hmm
# Target file:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/hmmer_output/initial_run_results/1523at4891.out --cpu 1 /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/1523at4891.hmm /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas 
# Current dir:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04
# Date:            Tue Nov  5 18:37:32 2024
# [ok]
