#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
9724:26646-28994     -            783 3246at4891           -            794   9.8e-35  116.8   7.8   5   5     0.023       6.1    1.8   0.3   293   401   624   724   602   747 0.70 -
9282:2593-4464       -            624 3246at4891           -            794   1.1e-32  110.1   0.0   1   1   7.7e-35   2.1e-32  109.2   0.0    13   158    21   163     7   174 0.90 -
9372:1417-4422       -           1002 3246at4891           -            794   3.9e-12   42.1   0.1   1   2        10   2.7e+03   -8.6   6.1   390   417    96   123    85   133 0.53 -
9372:1417-4422       -           1002 3246at4891           -            794   3.9e-12   42.1   0.1   2   2   1.5e-14   3.9e-12   42.1   0.1    20   213   408   588   399   626 0.72 -
9394:3041-4234       -            398 3246at4891           -            794     4e-11   38.8   0.0   1   2     4e-13   1.1e-10   37.4   0.0    19   153    11   138     4   155 0.78 -
9394:3041-4234       -            398 3246at4891           -            794     4e-11   38.8   0.0   2   2      0.29        77   -1.9   0.0   428   458   228   259   217   292 0.75 -
7064:5-754           -            250 3246at4891           -            794   7.2e-05   18.1   0.0   1   1   3.3e-07     9e-05   17.8   0.0    18   120     6   115     1   190 0.78 -
9006:8637-10217      -            527 3246at4891           -            794     0.021    9.9   0.5   1   2      0.37        99   -2.2   0.1    15    33    98   116    92   123 0.81 -
9006:8637-10217      -            527 3246at4891           -            794     0.021    9.9   0.5   2   2   0.00016     0.042    8.9   0.0    90   165   189   266   184   280 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/3246at4891.hmm
# Target file:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/hmmer_output/initial_run_results/3246at4891.out --cpu 1 /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/3246at4891.hmm /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas 
# Current dir:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04
# Date:            Tue Nov  5 18:38:34 2024
# [ok]
