#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
9088:3332-4615       -            428 2385at4891           -            688   0.00024   16.9   1.4   1   3         2   2.4e+02   -2.9   0.4   111   167    33    90    14    99 0.51 -
9088:3332-4615       -            428 2385at4891           -            688   0.00024   16.9   1.4   2   3   2.3e-06   0.00028   16.7   0.0   267   343   209   277   178   284 0.84 -
9088:3332-4615       -            428 2385at4891           -            688   0.00024   16.9   1.4   3   3       4.2   5.1e+02   -4.0   0.0   417   453   362   398   355   405 0.71 -
8906:738-3590        -            951 2385at4891           -            688   0.00036   16.3   0.0   1   2       1.3   1.6e+02   -2.3   0.0   376   420   511   556   501   563 0.79 -
8906:738-3590        -            951 2385at4891           -            688   0.00036   16.3   0.0   2   2   8.8e-06    0.0011   14.8   0.0   266   341   688   755   634   761 0.72 -
9488:17255-19456     -            734 2385at4891           -            688   0.00038   16.3   0.2   1   3   3.1e-06   0.00038   16.3   0.2   265   286   170   191   165   198 0.93 -
9488:17255-19456     -            734 2385at4891           -            688   0.00038   16.3   0.2   2   3       1.1   1.3e+02   -2.1   0.3    70   126   493   549   487   589 0.60 -
9488:17255-19456     -            734 2385at4891           -            688   0.00038   16.3   0.2   3   3       2.2   2.7e+02   -3.1   0.5   139   184   633   678   548   698 0.63 -
9666:11714-13114     -            467 2385at4891           -            688   0.00042   16.1   0.1   1   1   5.8e-06   0.00071   15.4   0.1   265   346   244   317   237   319 0.74 -
7824:343-1428        -            362 2385at4891           -            688   0.00064   15.5   0.1   1   1   8.2e-06     0.001   14.9   0.1   267   343   129   197   122   318 0.67 -
8480:3440-5710       -            757 2385at4891           -            688   0.00066   15.5   0.2   1   2   6.1e-05    0.0074   12.0   0.1   263   292   273   302   259   309 0.82 -
8480:3440-5710       -            757 2385at4891           -            688   0.00066   15.5   0.2   2   2      0.14        17    0.8   0.0   267   293   560   586   545   611 0.77 -
9542:14011-14553     -            181 2385at4891           -            688     0.001   14.8   0.1   1   2   1.8e-05    0.0022   13.7   0.0   263   289     4    30     2    39 0.83 -
9542:14011-14553     -            181 2385at4891           -            688     0.001   14.8   0.1   2   2       1.2   1.5e+02   -2.2   0.0   374   396   135   157    92   169 0.62 -
9278:249-1565        -            439 2385at4891           -            688    0.0011   14.7   0.1   1   1   2.1e-05    0.0026   13.5   0.1   266   345   220   291   212   296 0.78 -
7960:171-1106        -            312 2385at4891           -            688    0.0013   14.5   0.0   1   1   1.7e-05     0.002   13.9   0.0   267   301    57    91    48   134 0.72 -
8694:2670-4910       -            747 2385at4891           -            688    0.0013   14.5   0.0   1   1   1.7e-05     0.002   13.8   0.0   265   345   315   387   274   391 0.82 -
9726:26191-28521     -            777 2385at4891           -            688    0.0024   13.6   0.1   1   3    0.0018      0.22    7.1   0.0   267   299   282   312   275   355 0.68 -
9726:26191-28521     -            777 2385at4891           -            688    0.0024   13.6   0.1   2   3       2.4   2.9e+02   -3.2   0.0   159   191   462   493   428   496 0.64 -
9726:26191-28521     -            777 2385at4891           -            688    0.0024   13.6   0.1   3   3     0.022       2.7    3.5   0.0   265   292   551   578   525   642 0.74 -
7436:115-1425        -            437 2385at4891           -            688    0.0028   13.4   0.0   1   1   3.7e-05    0.0045   12.7   0.0   267   297   169   199   146   241 0.80 -
9318:2674-3339       -            222 2385at4891           -            688    0.0057   12.4   0.0   1   1   6.1e-05    0.0074   12.0   0.0   267   288    42    63    30   127 0.84 -
9172:4263-5570       -            436 2385at4891           -            688    0.0058   12.3   0.0   1   2       3.3     4e+02   -3.6   0.8    85   166    52    74    22   102 0.45 -
9172:4263-5570       -            436 2385at4891           -            688    0.0058   12.3   0.0   2   2   4.7e-05    0.0058   12.3   0.0   268   345   221   290   212   294 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/2385at4891.hmm
# Target file:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/hmmer_output/initial_run_results/2385at4891.out --cpu 1 /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/2385at4891.hmm /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas 
# Current dir:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04
# Date:            Tue Nov  5 18:38:05 2024
# [ok]
