#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
9680:19363-20697     -            445 2368at4891           -            707   9.8e-19   64.4   1.8   1   3   8.2e-19   3.8e-17   59.1   0.5   331   504   122   298    93   311 0.89 -
9680:19363-20697     -            445 2368at4891           -            707   9.8e-19   64.4   1.8   2   3      0.04       1.9    4.0   0.0   361   424   320   383   296   397 0.63 -
9680:19363-20697     -            445 2368at4891           -            707   9.8e-19   64.4   1.8   3   3     0.058       2.7    3.4   0.0   163   204   344   383   329   428 0.68 -
9456:1145-2410       -            422 2368at4891           -            707   6.6e-18   61.6   1.2   1   4     5e-08   2.3e-06   23.5   0.1   462   529    88   158    39   175 0.80 -
9456:1145-2410       -            422 2368at4891           -            707   6.6e-18   61.6   1.2   2   4   0.00066     0.031    9.9   0.0   464   497   179   211   163   216 0.86 -
9456:1145-2410       -            422 2368at4891           -            707   6.6e-18   61.6   1.2   3   4     0.017       0.8    5.2   0.0   467   505   271   309   234   325 0.72 -
9456:1145-2410       -            422 2368at4891           -            707   6.6e-18   61.6   1.2   4   4   1.1e-06   5.2e-05   19.0   0.0   427   493   351   418   337   420 0.91 -
9312:6422-7318       -            299 2368at4891           -            707   1.8e-17   60.2   1.2   1   4   1.6e-10   7.2e-09   31.8   0.1   408   502    21   117     9   121 0.89 -
9312:6422-7318       -            299 2368at4891           -            707   1.8e-17   60.2   1.2   2   4    0.0071      0.33    6.5   0.0   465   503   122   161   117   165 0.77 -
9312:6422-7318       -            299 2368at4891           -            707   1.8e-17   60.2   1.2   3   4   3.7e-06   0.00017   17.3   0.0   469   505   177   213   173   221 0.88 -
9312:6422-7318       -            299 2368at4891           -            707   1.8e-17   60.2   1.2   4   4      0.76        35   -0.2   0.0   173   203   234   265   224   280 0.82 -
9522:17732-18610     -            293 2368at4891           -            707   4.8e-16   55.5   3.8   1   3     0.028       1.3    4.5   0.0   464   496    12    45     6    51 0.83 -
9522:17732-18610     -            293 2368at4891           -            707   4.8e-16   55.5   3.8   2   3     2e-07   9.1e-06   21.5   0.1   465   509    75   117    67   137 0.89 -
9522:17732-18610     -            293 2368at4891           -            707   4.8e-16   55.5   3.8   3   3   1.7e-09   7.7e-08   28.4   0.9   441   532   155   244   137   249 0.77 -
8240:671-1900        -            410 2368at4891           -            707   6.3e-16   55.1   0.8   1   4   0.00015     0.007   12.0   0.0   457   495   107   147   103   154 0.89 -
8240:671-1900        -            410 2368at4891           -            707   6.3e-16   55.1   0.8   2   4   2.5e-06   0.00011   17.9   0.0   464   500   159   195   150   211 0.88 -
8240:671-1900        -            410 2368at4891           -            707   6.3e-16   55.1   0.8   3   4   0.00036     0.017   10.7   0.0   465   494   247   276   218   290 0.87 -
8240:671-1900        -            410 2368at4891           -            707   6.3e-16   55.1   0.8   4   4    0.0012     0.053    9.1   0.0   471   506   343   378   330   396 0.88 -
9712:30400-31623     -            408 2368at4891           -            707   3.5e-14   49.3   4.6   1   3   2.8e-08   1.3e-06   24.3   2.5   381   497    43   174    40   184 0.76 -
9712:30400-31623     -            408 2368at4891           -            707   3.5e-14   49.3   4.6   2   3      0.22        10    1.5   0.0   160   193   229   262   209   276 0.85 -
9712:30400-31623     -            408 2368at4891           -            707   3.5e-14   49.3   4.6   3   3   5.1e-07   2.4e-05   20.1   0.0   463   498   291   328   287   334 0.91 -
9534:20058-21434     -            459 2368at4891           -            707   3.9e-14   49.2  10.8   1   5   0.00024     0.011   11.3   0.2   467   496   104   133    97   137 0.89 -
9534:20058-21434     -            459 2368at4891           -            707   3.9e-14   49.2  10.8   2   5      0.07       3.2    3.2   0.0   464   494   142   171   134   177 0.90 -
9534:20058-21434     -            459 2368at4891           -            707   3.9e-14   49.2  10.8   3   5    0.0095      0.44    6.0   0.0   245   282   196   235   182   250 0.75 -
9534:20058-21434     -            459 2368at4891           -            707   3.9e-14   49.2  10.8   4   5   5.2e-05    0.0024   13.5   0.7   479   505   301   327   283   357 0.77 -
9534:20058-21434     -            459 2368at4891           -            707   3.9e-14   49.2  10.8   5   5   1.7e-06   7.9e-05   18.4   0.1   462   530   371   440   337   449 0.79 -
9724:2093-15713      -            205 2368at4891           -            707   1.1e-13   47.7   4.4   1   2   2.9e-06   0.00014   17.6   0.1   481   520     1    41     1    52 0.80 -
9724:2093-15713      -            205 2368at4891           -            707   1.1e-13   47.7   4.4   2   2   2.1e-10   9.7e-09   31.3   0.8   441   499    66   123    56   148 0.89 -
9674:12257-13606     -            450 2368at4891           -            707   1.2e-12   44.3   1.6   1   2     1e-12   4.7e-11   39.0   0.4   354   505    90   243    71   278 0.84 -
9674:12257-13606     -            450 2368at4891           -            707   1.2e-12   44.3   1.6   2   2     0.028       1.3    4.5   0.0   464   493   333   362   261   366 0.85 -
9658:5110-5880       -            257 2368at4891           -            707     2e-12   43.5   5.5   1   3   1.7e-05    0.0008   15.1   0.0   458   498    65   104    25   106 0.82 -
9658:5110-5880       -            257 2368at4891           -            707     2e-12   43.5   5.5   2   3   5.1e-09   2.4e-07   26.8   0.5   463   504   111   152   108   154 0.94 -
9658:5110-5880       -            257 2368at4891           -            707     2e-12   43.5   5.5   3   3      0.08       3.7    3.0   0.1   351   413   189   253   159   256 0.79 -
9494:18928-19965     -            346 2368at4891           -            707   1.8e-11   40.3   1.2   1   3   6.6e-10   3.1e-08   29.7   0.0   425   520    10   108     1   118 0.86 -
9494:18928-19965     -            346 2368at4891           -            707   1.8e-11   40.3   1.2   2   3    0.0002    0.0092   11.6   0.1   345   462    96   233    94   253 0.71 -
9494:18928-19965     -            346 2368at4891           -            707   1.8e-11   40.3   1.2   3   3       1.9        89   -1.6   0.0   342   381   293   332   272   339 0.51 -
9354:16449-16934     -            162 2368at4891           -            707   3.2e-11   39.5   5.6   1   3      0.12       5.4    2.4   0.1   464   496    16    49     8    53 0.74 -
9354:16449-16934     -            162 2368at4891           -            707   3.2e-11   39.5   5.6   2   3   3.8e-08   1.8e-06   23.9   0.1   460   499    59    99    52   102 0.91 -
9354:16449-16934     -            162 2368at4891           -            707   3.2e-11   39.5   5.6   3   3   1.6e-05   0.00073   15.2   0.1   461   501   103   142    99   160 0.91 -
9330:5451-8486       -           1012 2368at4891           -            707   7.1e-11   38.4  10.0   1   5   8.8e-09   4.1e-07   26.0   0.0   449   499   161   212   158   216 0.86 -
9330:5451-8486       -           1012 2368at4891           -            707   7.1e-11   38.4  10.0   2   5    0.0031      0.14    7.6   0.3   464   495   219   250   213   254 0.92 -
9330:5451-8486       -           1012 2368at4891           -            707   7.1e-11   38.4  10.0   3   5       3.7   1.7e+02   -2.5   0.0   344   371   469   496   457   549 0.78 -
9330:5451-8486       -           1012 2368at4891           -            707   7.1e-11   38.4  10.0   4   5       1.1        51   -0.8   0.0   511   536   771   797   756   808 0.78 -
9330:5451-8486       -           1012 2368at4891           -            707   7.1e-11   38.4  10.0   5   5    0.0037      0.17    7.4   0.4   468   499   938   969   931  1012 0.72 -
9658:6665-7375       -            237 2368at4891           -            707   1.5e-10   37.3   1.9   1   3   0.00083     0.038    9.5   0.0   177   226    10    56     1    63 0.82 -
9658:6665-7375       -            237 2368at4891           -            707   1.5e-10   37.3   1.9   2   3     0.071       3.3    3.2   0.0   381   414    77   110    73   130 0.85 -
9658:6665-7375       -            237 2368at4891           -            707   1.5e-10   37.3   1.9   3   3   1.8e-08   8.3e-07   24.9   0.6   366   493   104   237    98   237 0.87 -
8974:7891-10245      -            785 2368at4891           -            707   4.3e-10   35.8   9.4   1   7   9.5e-06   0.00044   16.0   0.1   464   535    57   131    46   137 0.80 -
8974:7891-10245      -            785 2368at4891           -            707   4.3e-10   35.8   9.4   2   7      0.89        41   -0.5   0.0   457   502   192   242   177   257 0.81 -
8974:7891-10245      -            785 2368at4891           -            707   4.3e-10   35.8   9.4   3   7      0.99        46   -0.6   0.7   463   501   278   316   275   354 0.71 -
8974:7891-10245      -            785 2368at4891           -            707   4.3e-10   35.8   9.4   4   7    0.0098      0.45    6.0   0.0   464   492   383   411   375   415 0.91 -
8974:7891-10245      -            785 2368at4891           -            707   4.3e-10   35.8   9.4   5   7      0.33        15    0.9   0.0   462   485   554   577   550   585 0.86 -
8974:7891-10245      -            785 2368at4891           -            707   4.3e-10   35.8   9.4   6   7      0.01      0.46    6.0   0.0   465   494   605   634   601   637 0.91 -
8974:7891-10245      -            785 2368at4891           -            707   4.3e-10   35.8   9.4   7   7     0.024       1.1    4.7   0.0   382   429   699   750   665   763 0.84 -
9112:7248-8249       -            334 2368at4891           -            707   1.3e-09   34.2   3.4   1   4     0.025       1.2    4.6   0.0   473   495     3    25     1    31 0.91 -
9112:7248-8249       -            334 2368at4891           -            707   1.3e-09   34.2   3.4   2   4     0.095       4.4    2.7   0.2   465   493   100   127    94   130 0.77 -
9112:7248-8249       -            334 2368at4891           -            707   1.3e-09   34.2   3.4   3   4    0.0033      0.15    7.6   0.0   461   549   136   232   130   248 0.62 -
9112:7248-8249       -            334 2368at4891           -            707   1.3e-09   34.2   3.4   4   4   4.5e-06   0.00021   17.0   0.0   171   228   257   320   243   327 0.80 -
9208:2600-5119       -            840 2368at4891           -            707   2.5e-09   33.3   7.5   1   5     0.036       1.7    4.1   0.0   468   496    19    47    10    54 0.89 -
9208:2600-5119       -            840 2368at4891           -            707   2.5e-09   33.3   7.5   2   5   0.00043      0.02   10.5   0.0   465   495    78   108    73   112 0.94 -
9208:2600-5119       -            840 2368at4891           -            707   2.5e-09   33.3   7.5   3   5   0.00047     0.022   10.3   0.7   461   523   132   197   126   198 0.81 -
9208:2600-5119       -            840 2368at4891           -            707   2.5e-09   33.3   7.5   4   5    0.0049      0.22    7.0   0.1   378   416   173   211   166   224 0.91 -
9208:2600-5119       -            840 2368at4891           -            707   2.5e-09   33.3   7.5   5   5     0.058       2.7    3.4   0.1   467   492   357   382   319   390 0.82 -
9464:9138-11090      -            651 2368at4891           -            707   9.5e-08   28.1   0.4   1   2     0.021      0.98    4.9   0.0   464   496    79   112    70   117 0.89 -
9464:9138-11090      -            651 2368at4891           -            707   9.5e-08   28.1   0.4   2   2     4e-07   1.8e-05   20.5   0.1   429   496   144   212   135   256 0.89 -
8402:4018-5292       -            425 2368at4891           -            707   2.5e-07   26.7   0.5   1   2   1.1e-07   5.1e-06   22.3   0.0   430   496    31   102    15   105 0.84 -
8402:4018-5292       -            425 2368at4891           -            707   2.5e-07   26.7   0.5   2   2      0.17       8.1    1.9   0.1   170   233   175   241   136   276 0.59 -
8478:1944-3398       -            485 2368at4891           -            707   4.5e-07   25.8   4.7   1   3     0.019       0.9    5.0   0.1   359   422    85   159    71   172 0.78 -
8478:1944-3398       -            485 2368at4891           -            707   4.5e-07   25.8   4.7   2   3   0.00041     0.019   10.5   0.2   399   498   235   337   230   339 0.83 -
8478:1944-3398       -            485 2368at4891           -            707   4.5e-07   25.8   4.7   3   3    0.0034      0.16    7.5   0.1   461   493   340   375   335   379 0.82 -
9606:18941-21196     -            752 2368at4891           -            707   5.2e-07   25.6   2.2   1   3    0.0011     0.049    9.2   0.0   359   493    45   189    41   199 0.79 -
9606:18941-21196     -            752 2368at4891           -            707   5.2e-07   25.6   2.2   2   3   1.7e-05   0.00079   15.1   0.1   360   419   232   291   226   316 0.88 -
9606:18941-21196     -            752 2368at4891           -            707   5.2e-07   25.6   2.2   3   3       4.9   2.3e+02   -2.9   0.1   103   230   540   567   514   578 0.49 -
8886:5013-7346       -            778 2368at4891           -            707   5.7e-07   25.5   1.2   1   2   9.4e-06   0.00043   16.0   0.1   464   499   406   441   402   449 0.93 -
8886:5013-7346       -            778 2368at4891           -            707   5.7e-07   25.5   1.2   2   2    0.0019     0.088    8.3   0.1   362   493   629   776   540   778 0.76 -
9460:9231-11075      -            615 2368at4891           -            707   9.6e-07   24.7   1.0   1   4    0.0037      0.17    7.4   0.2   481   503   267   289   256   298 0.81 -
9460:9231-11075      -            615 2368at4891           -            707   9.6e-07   24.7   1.0   2   4    0.0017     0.079    8.5   0.6   359   423   270   336   267   356 0.64 -
9460:9231-11075      -            615 2368at4891           -            707   9.6e-07   24.7   1.0   3   4      0.24        11    1.4   0.0   348   388   494   535   450   542 0.77 -
9460:9231-11075      -            615 2368at4891           -            707   9.6e-07   24.7   1.0   4   4     0.015      0.71    5.3   0.0   178   233   555   610   548   613 0.74 -
9712:23882-24859     -            326 2368at4891           -            707   1.1e-06   24.5   0.7   1   3   3.4e-07   1.6e-05   20.7   0.1   386   496    26   140     2   148 0.83 -
9712:23882-24859     -            326 2368at4891           -            707   1.1e-06   24.5   0.7   2   3       1.2        56   -0.9   0.0   470   495   202   227   197   234 0.63 -
9712:23882-24859     -            326 2368at4891           -            707   1.1e-06   24.5   0.7   3   3      0.45        21    0.5   0.0   473   494   254   275   250   281 0.90 -
9046:295-1389        -            365 2368at4891           -            707     2e-06   23.7   0.2   1   4    0.0027      0.12    7.8   0.1   467   498    37    69    29    73 0.89 -
9046:295-1389        -            365 2368at4891           -            707     2e-06   23.7   0.2   2   4       1.2        54   -0.9   0.0   474   499    88   113    82   116 0.88 -
9046:295-1389        -            365 2368at4891           -            707     2e-06   23.7   0.2   3   4    0.0013      0.06    8.9   0.0   463   541   117   202   108   212 0.73 -
9046:295-1389        -            365 2368at4891           -            707     2e-06   23.7   0.2   4   4       0.2         9    1.7   0.0   392   444   277   330   270   334 0.81 -
9602:2166-4220       -            685 2368at4891           -            707     2e-06   23.7   0.1   1   2   1.7e-07   7.9e-06   21.7   0.0   400   497    14   116    10   125 0.86 -
9602:2166-4220       -            685 2368at4891           -            707     2e-06   23.7   0.1   2   2       1.3        59   -1.0   0.0   398   439   300   339   272   347 0.74 -
9390:13413-15017     -            535 2368at4891           -            707   1.4e-05   20.9   9.2   1   2   7.9e-05    0.0037   12.9   3.5   345   498   223   391   220   398 0.73 -
9390:13413-15017     -            535 2368at4891           -            707   1.4e-05   20.9   9.2   2   2    0.0078      0.36    6.3   0.2   464   508   399   447   396   466 0.66 -
9362:15282-16085     -            268 2368at4891           -            707     2e-05   20.4   1.7   1   2      0.38        18    0.7   0.1   446   494    71   123    13   132 0.65 -
9362:15282-16085     -            268 2368at4891           -            707     2e-05   20.4   1.7   2   2   1.4e-06   6.6e-05   18.7   0.4   340   456   142   261   121   267 0.79 -
9656:28053-28895     -            281 2368at4891           -            707   2.1e-05   20.3   0.3   1   3      0.13       6.2    2.2   0.0   164   204    23    62    18    77 0.80 -
9656:28053-28895     -            281 2368at4891           -            707   2.1e-05   20.3   0.3   2   3    0.0018     0.085    8.4   0.1   437   497    75   137    42   140 0.70 -
9656:28053-28895     -            281 2368at4891           -            707   2.1e-05   20.3   0.3   3   3    0.0045      0.21    7.1   0.0   186   238   225   279   212   281 0.83 -
9694:17340-18719     -            460 2368at4891           -            707   3.6e-05   19.5   0.2   1   4      0.26        12    1.3   0.0   418   482    63   132    21   138 0.76 -
9694:17340-18719     -            460 2368at4891           -            707   3.6e-05   19.5   0.2   2   4   0.00054     0.025   10.1   0.0   468   501   147   180   143   184 0.90 -
9694:17340-18719     -            460 2368at4891           -            707   3.6e-05   19.5   0.2   3   4      0.05       2.3    3.7   0.0   383   430   186   235   183   246 0.79 -
9694:17340-18719     -            460 2368at4891           -            707   3.6e-05   19.5   0.2   4   4       4.4     2e+02   -2.8   0.0   448   488   353   395   343   404 0.72 -
9460:7157-8695       -            513 2368at4891           -            707     7e-05   18.6   0.0   1   2     0.013       0.6    5.6   0.1   162   229    80   147    38   162 0.74 -
9460:7157-8695       -            513 2368at4891           -            707     7e-05   18.6   0.0   2   2   0.00045     0.021   10.4   0.0   399   494   184   285   176   289 0.83 -
9068:1225-2790       -            522 2368at4891           -            707   7.3e-05   18.5   1.8   1   2   0.00046     0.021   10.4   0.9   461   498   238   276   234   288 0.86 -
9068:1225-2790       -            522 2368at4891           -            707   7.3e-05   18.5   1.8   2   2     0.012      0.53    5.8   0.0   439   497   365   426   360   431 0.81 -
8856:366-1553        -            396 2368at4891           -            707   0.00013   17.7   1.5   1   4      0.45        21    0.5   0.1   392   414    22    44    13    89 0.70 -
8856:366-1553        -            396 2368at4891           -            707   0.00013   17.7   1.5   2   4       3.2   1.5e+02   -2.3   0.0   179   199    84   104    58   108 0.72 -
8856:366-1553        -            396 2368at4891           -            707   0.00013   17.7   1.5   3   4      0.97        45   -0.6   0.0   508   527   236   255   197   268 0.79 -
8856:366-1553        -            396 2368at4891           -            707   0.00013   17.7   1.5   4   4   3.6e-05    0.0017   14.1   0.1   459   513   284   338   273   352 0.85 -
7766:159-1877        -            573 2368at4891           -            707   0.00024   16.8   0.0   1   3    0.0069      0.32    6.5   0.0   464   494   234   264   231   269 0.94 -
7766:159-1877        -            573 2368at4891           -            707   0.00024   16.8   0.0   2   3     0.038       1.8    4.0   0.0   152   222   269   338   265   349 0.84 -
7766:159-1877        -            573 2368at4891           -            707   0.00024   16.8   0.0   3   3      0.12       5.7    2.3   0.0   177   209   411   443   401   452 0.86 -
9662:27372-29006     -            545 2368at4891           -            707   0.00037   16.2   0.0   1   2   0.00023     0.011   11.4   0.0   401   534   119   252   113   256 0.84 -
9662:27372-29006     -            545 2368at4891           -            707   0.00037   16.2   0.0   2   2       0.1       4.8    2.6   0.0   468   503   268   303   254   334 0.63 -
8204:164-2284        -            707 2368at4891           -            707   0.00085   15.0   0.0   1   3    0.0024      0.11    8.0   0.0   359   429   155   225   133   231 0.92 -
8204:164-2284        -            707 2368at4891           -            707   0.00085   15.0   0.0   2   3     0.023       1.1    4.8   0.0   164   197   229   261   223   293 0.77 -
8204:164-2284        -            707 2368at4891           -            707   0.00085   15.0   0.0   3   3       4.4     2e+02   -2.8   0.0   167   215   604   652   598   656 0.86 -
9714:41305-43905     -            867 2368at4891           -            707     0.001   14.8   0.4   1   2     0.054       2.5    3.5   0.0   463   506     6    49     1    67 0.87 -
9714:41305-43905     -            867 2368at4891           -            707     0.001   14.8   0.4   2   2    0.0042       0.2    7.2   0.0   168   208   278   318   261   336 0.82 -
9660:3304-3999       -            232 2368at4891           -            707    0.0012   14.5   1.0   1   3   2.5e-05    0.0012   14.5   1.0   439   501    67   136    24   141 0.74 -
9660:3304-3999       -            232 2368at4891           -            707    0.0012   14.5   1.0   2   3      0.24        11    1.4   0.1   469   499   146   174   141   191 0.79 -
9660:3304-3999       -            232 2368at4891           -            707    0.0012   14.5   1.0   3   3       0.5        23    0.4   0.1   479   494   217   232   211   232 0.90 -
9248:1987-5412       -           1142 2368at4891           -            707    0.0012   14.5   0.4   1   1    0.0001    0.0046   12.6   0.4   358   497    81   229    78   244 0.68 -
7530:231-1394        -            388 2368at4891           -            707    0.0014   14.3   0.5   1   2   0.00011    0.0051   12.4   0.3   358   508    29   190    25   203 0.85 -
7530:231-1394        -            388 2368at4891           -            707    0.0014   14.3   0.5   2   2       1.1        53   -0.8   0.0   397   415   305   323   291   327 0.82 -
9214:11957-12517     -            187 2368at4891           -            707    0.0025   13.5   1.0   1   3      0.86        40   -0.4   0.1   473   493     9    28     1    31 0.77 -
