135	2713-1416	0	2219	-1	10892at4891_7|8636|-|675|1.606e-196|1|1298|2713|2713[2713]:1298[1298]:1416[1416]
135	1008-768	0	13598	-1	29475at4891_2|8636|-|419|1.859e-119|1|241|1008|1008[1008]:241[241]:768[768]
135	3287+2172	0	13719	1	35210at4891_7|8636|+|633|7.063e-184|1|3287|5458|3287[3287]:5458[5458]:2172[2172]
136	4997-591	0	1275	-1	37231at4891_2|8700|-|247|1.113e-67|1|4407|4997|4997[4997]:4407[4407]:591[591]
136	5688+789	0	2319	1	16010at4891_7|8700|+|216|2.39e-58|1|5688|6476|5688[5688]:6476[6476]:789[789]
136	145+3747	0	6486	1	4402at4891_2|8700|+|371|5.234e-105|1|145|3891|145[145]:3891[3891]:3747[3747]
137	7888-2397	0	1511	-1	12256at4891_2|8764|-|848|1.341e-248|1|5492|7888|7888[7888]:5492[5492]:2397[2397]
137	438+1647	0	1555	1	14247at4891_2|8764|+|734|2.786e-214|1|438|2084|438[438]:2084[2084]:1647[1647]
137	5158-2007	0	9449	-1	5578at4891_2|8764|-|916|4.544e-269|1|3152|5158|5158[5158]:3152[3152]:2007[2007]
138	202+1854	0	12477	1	9958at4891_7|8828|+|900|2.978e-264|1|202|2055|202[202]:2055[2055]:1854[1854]
138	4591-2190	0	13759	-1	3764at4891_2|8828|-|1034|1.368e-304|1|2402|4591|4591[4591]:2402[2402]:2190[2190]
138	6911+567	0	19489	1	30370at4891_2|8828|+|272|3.317e-75|1|6911|7477|6911[6911]:7477[7477]:567[567]
138	8507-849	0	20787	-1	22293at4891_2|8828|-|388|3.993e-110|1|7659|8507|8507[8507]:7659[7659]:849[849]
139	7050+687	0	8617	1	37386at4891|8892|+|227|1.167e-61|1|7050|7736|7050[7050]:7736[7736]:687[687]
139	1238+960	0	14127	1	19275at4891_3|8892|+|496|1.23e-142|1|1238|2197|1238[1238]:2197[2197]:960[960]
139	3884+492	0	20396	1	39582at4891_2|8892|+|179|3.285e-47|1|3884|4375|3884[3884]:4375[4375]:492[492]
140	4228+783	0	4697	1	25236at4891_2|8956|+|414|5.95e-118|1|4228|5010|4228[4228]:5010[5010]:783[783]
140	290+4721	0	17291	1	3050at4891_6|8956|+|1229|0|2|290|5010|290[290]:2374[2374]:2085[2085]|4204[4237]:5010[5010]:807[774]
140	5237+2400	0	18662	1	26134at4891_2|8956|+|724|2.853e-211|1|5237|7636|5237[5237]:7636[7636]:2400[2400]
141	4743+1455	0	9663	1	16176at4891_2|9020|+|550|6.831e-159|1|4743|6197|4743[4743]:6197[6197]:1455[1455]
141	10399-1149	0	16045	-1	5189at4891|9020|-|98|7.944e-23|1|9251|10399|10399[10399]:9251[9251]:1149[1149]
141	946+3495	0	18329	1	9030at4891_2|9020|+|1388|0|1|946|4440|946[946]:4440[4440]:3495[3495]
142	392+573	0	4983	1	39593at4891_2|9084|+|196|2.507e-52|1|392|964|392[392]:964[964]:573[573]
142	10081+1431	0	10331	1	12728at4891_2|9084|+|746|6.801e-218|1|10081|11511|10081[10081]:11511[11511]:1431[1431]
142	3622+1956	0	16675	1	36407at4891_2|9084|+|731|2.229e-213|1|3622|5577|3622[3622]:5577[5577]:1956[1956]
142	3131-1329	0	22194	-1	18919at4891|9084|-|700|4.786e-204|1|1803|3131|3131[3131]:1803[1803]:1329[1329]
143	5152+1092	0	14117	1	18807at4891_2|9148|+|481|4.032e-138|1|5152|6243|5152[5152]:6243[6243]:1092[1092]
143	6988+1980	0	16859	1	8903at4891_2|9148|+|821|1.8e-240|1|6988|8967|6988[6988]:8967[8967]:1980[1980]
143	4730-2307	0	18247	-1	5189at4891_2|9148|-|878|1.249e-257|1|2424|4730|4730[4730]:2424[2424]:2307[2307]
144	11177+387	0	5642	1	35061at4891_9|9212|+|261|6.794e-72|1|11177|11563|11177[11177]:11563[11563]:387[387]
144	12641+1317	0	14563	1	4496at4891_0|9212|+|201|7.833e-54|1|12641|13957|12641[12641]:13957[13957]:1317[1317]
144	3781+2583	0	21661	1	2898at4891_2|9212|+|1405|0|1|3781|6363|3781[3781]:6363[6363]:2583[2583]
145	13055-873	0	23471	-1	9436at4891_4|9276|-|45|7.155e-07|1|12183|13055|13055[13055]:12183[12183]:873[873]
146	4433-1749	0	5230	-1	14504at4891_2|9340|-|771|2.027e-225|1|2685|4433|4433[4433]:2685[2685]:1749[1749]
146	5488+738	0	9883	1	27533at4891_6|9340|+|406|1.523e-115|1|5488|6225|5488[5488]:6225[6225]:738[738]
146	14201+2130	0	15925	1	3548at4891_6|9340|+|259|2.718e-71|1|14201|16330|14201[14201]:16330[16330]:2130[2130]
146	2347-1224	0	18846	-1	34739at4891_2|9340|-|342|2.81e-96|1|1124|2347|2347[2347]:1124[1124]:1224[1224]
147	16236-624	0	3280	-1	27703at4891_5|9404|-|70|2.132e-14|1|15613|16236|16236[16236]:15613[15613]:624[624]
147	7122+6264	0	3513	1	394at4891_2|9404|+|2428|0|1|7122|13385|7122[7122]:13385[13385]:6264[6264]
147	5742-1932	0	6498	-1	4918at4891_2|9404|-|223|1.868e-60|1|3811|5742|5742[5742]:3811[3811]:1932[1932]
147	2234+1023	0	22717	1	8179at4891_1|9404|+|216|2.39e-58|1|2234|3256|2234[2234]:3256[3256]:1023[1023]
148	9530-3462	0	2677	-1	33608at4891_1|9468|-|841|1.717e-246|1|6069|9530|9530[9530]:6069[6069]:3462[3462]
148	2524+3450	0	4411	1	10361at4891_9|9468|+|862|8.187e-253|2|2524|5973|2524[2524]:3846[3846]:1323[1323]|4111[4111]:5973[5973]:1863[1863]
148	18764+816	0	5428	1	25148at4891_6|9468|+|173|2.103e-45|1|18764|19579|18764[18764]:19579[19579]:816[816]
148	4111+1863	0	8038	1	8205at4891_2|9468|+|919|5.681e-270|1|4111|5973|4111[4111]:5973[5973]:1863[1863]
148	20554-765	0	13462	-1	23175at4891_2|9468|-|426|1.453e-121|1|19790|20554|20554[20554]:19790[19790]:765[765]
148	9889+510	0	18031	1	30691at4891_2|9468|+|263|1.699e-72|1|9889|10398|9889[9889]:10398[10398]:510[510]
148	11302+975	0	20602	1	12549at4891|9468|+|231|7.295e-63|1|11302|12276|11302[11302]:12276[12276]:975[975]
148	12599+3114	0	20971	1	3096at4891_2|9468|+|1107|0|1|12599|15712|12599[12599]:15712[15712]:3114[3114]
148	16049+996	0	21500	1	21346at4891_2|9468|+|517|5.867e-149|1|16049|17044|16049[16049]:17044[17044]:996[996]
149	820-660	0	368	-1	28641at4891_2|9532|-|229|2.918e-62|1|161|820|820[820]:161[161]:660[660]
149	18652+1383	0	5616	1	33738at4891_2|9532|+|414|5.95e-118|1|18652|20034|18652[18652]:20034[20034]:1383[1383]
149	1668+2427	0	7446	1	15328at4891_2|9532|+|722|1.141e-210|1|1668|4094|1668[1668]:4094[4094]:2427[2427]
149	15756-795	0	8223	-1	17607at4891_5|9532|-|35|0.0007327|1|14962|15756|15756[15756]:14962[14962]:795[795]
149	20243+1137	0	9016	1	20998at4891_2|9532|+|471|4.129e-135|1|20243|21379|20243[20243]:21379[21379]:1137[1137]
149	14466-1998	0	9685	-1	17239at4891_2|9532|-|591|3.106e-171|1|12469|14466|14466[14466]:12469[12469]:1998[1998]
149	9309+1224	0	22172	1	17826at4891|9532|+|518|2.934e-149|1|9309|10532|9309[9309]:10532[10532]:1224[1224]
150	21492-1467	0	863	-1	16556at4891_4|9596|-|458|3.382e-131|1|20026|21492|21492[21492]:20026[20026]:1467[1467]
150	18807+1035	0	6117	1	22819at4891_8|9596|+|518|2.934e-149|1|18807|19841|18807[18807]:19841[19841]:1035[1035]
150	14408+1359	0	6580	1	8686at4891_2|9596|+|718|1.826e-209|1|14408|15766|14408[14408]:15766[15766]:1359[1359]
150	18197-570	0	9887	-1	27755at4891_2|9596|-|347|8.781e-98|1|17628|18197|18197[18197]:17628[17628]:570[570]
150	14116-1452	0	10398	-1	16212at4891_2|9596|-|642|1.379e-186|1|12665|14116|14116[14116]:12665[12665]:1452[1452]
150	11368+234	0	21890	1	42330at4891_0|9596|+|111|9.697e-27|1|11368|11601|11368[11368]:11601[11601]:234[234]
151	23823+1977	0	2114	1	5815at4891_2|9660|+|801|1.888e-234|1|23823|25799|23823[23823]:25799[25799]:1977[1977]
151	17138+1311	0	2231	1	11586at4891_6|9660|+|741|2.176e-216|1|17138|18448|17138[17138]:18448[18448]:1311[1311]
151	27382+912	0	9199	1	29650at4891_2|9660|+|365|3.35e-103|1|27382|28293|27382[27382]:28293[28293]:912[912]
151	19832-477	0	10707	-1	31564at4891_9|9660|-|254|8.696e-70|1|19356|19832|19832[19832]:19356[19356]:477[477]
151	27179-531	0	12300	-1	38176at4891_2|9660|-|222|3.735e-60|1|26649|27179|27179[27179]:26649[26649]:531[531]
151	3999-696	0	14816	-1	16921at4891_5|9660|-|78|8.329e-17|1|3304|3999|3999[3999]:3304[3304]:696[696]
151	13909+942	0	15711	1	25406at4891_2|9660|+|528|2.865e-152|1|13909|14850|13909[13909]:14850[14850]:942[942]
151	6627+594	0	19827	1	10618at4891_6|9660|+|97|1.589e-22|1|6627|7220|6627[6627]:7220[7220]:594[594]
151	13554-1041	0	20621	-1	13503at4891_2|9660|-|625|1.808e-181|1|12514|13554|13554[13554]:12514[12514]:1041[1041]
151	16862-1734	0	20732	-1	19259at4891_2|9660|-|617|4.629e-179|1|15129|16862|16862[16862]:15129[15129]:1734[1734]
151	28539+1335	0	22023	1	10233at4891_4|9660|+|527|5.73e-152|1|28539|29873|28539[28539]:29873[29873]:1335[1335]
152	41814+405	0	2778	1	39392at4891_2|9724|+|185|5.133e-49|1|41814|42218|41814[41814]:42218[42218]:405[405]
152	26100-1815	0	6720	-1	15876at4891_4|9724|-|123|2.367e-30|1|24286|26100|26100[26100]:24286[24286]:1815[1815]
152	26646+2349	0	6989	1	2926at4891_7|9724|+|855|1.048e-250|1|26646|28994|26646[26646]:28994[28994]:2349[2349]
152	34783+1848	0	8307	1	22104at4891_9|9724|+|159|3.445e-41|1|34783|36630|34783[34783]:36630[36630]:1848[1848]
152	42501+4428	0	10464	1	1979at4891_2|9724|+|1470|0|1|42501|46928|42501[42501]:46928[46928]:4428[4428]
152	22573+357	0	14516	1	39075at4891_2|9724|+|187|1.283e-49|1|22573|22929|22573[22573]:22929[22929]:357[357]
152	31602-2025	0	16135	-1	9513at4891_2|9724|-|993|3.007e-292|1|29578|31602|31602[31602]:29578[29578]:2025[2025]
152	2093+13621	0	16263	1	15960at4891_5|9724|+|82|5.206e-18|2|2093|15713|2093[2093]:2692[2692]:600[600]|15666[15699]:15713[15713]:48[15]
152	60297-2289	0	18932	-1	3981at4891_7|9724|-|529|1.432e-152|1|58009|60297|60297[60297]:58009[58009]:2289[2289]
152	16735+1062	0	19234	1	17728at4891_8|9724|+|126|2.959e-31|1|16735|17796|16735[16735]:17796[17796]:1062[1062]
152	57798-1470	0	19284	-1	20461at4891_2|9724|-|623|7.232e-181|1|56329|57798|57798[57798]:56329[56329]:1470[1470]
152	12555-5307	0	20282	-1	331at4891_2|9724|-|2298|0|1|7249|12555|12555[12555]:7249[7249]:5307[5307]
152	3123+1650	0	20497	1	7237at4891_5|9724|+|982|6.159e-289|1|3123|4772|3123[3123]:4772[4772]:1650[1650]
265	381+558	0	19525	1	32005at4891_2|7166|+|242|3.562e-66|1|381|938|381[381]:938[938]:558[558]
272	1798-645	0	8681	-1	42720at4891_1|7614|-|265|4.246e-73|1|1154|1798|1798[1798]:1154[1154]:645[645]
272	193+789	0	9818	1	24498at4891_4|7614|+|290|1.265e-80|1|193|981|193[193]:981[981]:789[789]
273	2021-1446	0	5932	-1	13051at4891_2|7678|-|655|1.684e-190|1|576|2021|2021[2021]:576[576]:1446[1446]
275	793+1638	0	23391	1	5530at4891_2|7806|+|946|4.232e-278|1|793|2430|793[793]:2430[2430]:1638[1638]
276	593+1851	0	10975	1	8231at4891_6|7870|+|224|9.338e-61|1|593|2443|593[593]:2443[2443]:1851[1851]
280	2327+1560	0	10232	1	7758at4891_2|8126|+|798|1.51e-233|1|2327|3886|2327[2327]:3886[3886]:1560[1560]
282	1924-1656	0	19816	-1	9948at4891_7|8254|-|939|5.417e-276|1|269|1924|1924[1924]:269[269]:1656[1656]
282	2368+2064	0	21922	1	5475at4891_2|8254|+|1110|0|1|2368|4431|2368[2368]:4431[4431]:2064[2064]
284	883+2253	0	5822	1	7432at4891_2|8382|+|777|3.167e-227|1|883|3135|883[883]:3135[3135]:2253[2253]
285	147+1416	0	8303	1	21940at4891_2|8446|+|560|6.671e-162|1|147|1562|147[147]:1562[1562]:1416[1416]
285	3618+1011	0	11102	1	14513at4891|8446|+|586|9.94e-170|1|3618|4628|3618[3618]:4628[4628]:1011[1011]
287	5462+846	0	8348	1	24360at4891_4|8574|+|404|6.093e-115|1|5462|6307|5462[5462]:6307[6307]:846[846]
287	2079+1614	0	16860	1	8978at4891_1|8574|+|872|7.995e-256|1|2079|3692|2079[2079]:3692[3692]:1614[1614]
287	225+1461	0	19251	1	18663at4891_2|8574|+|812|9.217e-238|1|225|1685|225[225]:1685[1685]:1461[1461]
289	6543-1908	0	3661	-1	9643at4891_3|8702|-|476|1.29e-136|1|4636|6543|6543[6543]:4636[4636]:1908[1908]
289	616+3810	0	4573	1	1875at4891_2|8702|+|1544|0|1|616|4425|616[616]:4425[4425]:3810[3810]
289	7172+354	0	15284	1	42234at4891_2|8702|+|136|2.89e-34|1|7172|7525|7172[7172]:7525[7525]:354[354]
290	4439-855	0	4032	-1	28396at4891_2|8766|-|424|5.811e-121|1|3585|4439|4439[4439]:3585[3585]:855[855]
290	1703-1413	0	5833	-1	8044at4891_2|8766|-|846|5.365e-248|1|291|1703|1703[1703]:291[291]:1413[1413]
290	2416+885	0	9612	1	13507at4891_8|8766|+|70|2.132e-14|1|2416|3300|2416[2416]:3300[3300]:885[885]
290	6310+1815	0	11643	1	5314at4891_2|8766|+|1062|5.095e-313|1|6310|8124|6310[6310]:8124[8124]:1815[1815]
290	5451-594	0	12128	-1	29329at4891_2|8766|-|269|2.654e-74|1|4858|5451|5451[5451]:4858[4858]:594[594]
291	8515-1590	0	4449	-1	12308at4891_4|8830|-|195|5.013e-52|1|6926|8515|8515[8515]:6926[6926]:1590[1590]
291	1832-1707	0	5140	-1	10138at4891_4|8830|-|633|7.063e-184|1|126|1832|1832[1832]:126[126]:1707[1707]
292	8020-5586	0	1364	-1	514at4891_2|8894|-|1960|0|1|2435|8020|8020[8020]:2435[2435]:5586[5586]
292	8651+654	0	2618	1	30706at4891_2|8894|+|289|2.531e-80|1|8651|9304|8651[8651]:9304[9304]:654[654]
292	154+2034	0	8751	1	7127at4891_2|8894|+|642|1.379e-186|1|154|2187|154[154]:2187[2187]:2034[2034]
293	1497+1074	0	191	1	19967at4891_7|8958|+|73|2.665e-15|1|1497|2570|1497[1497]:2570[2570]:1074[1074]
294	791+681	0	908	1	18893at4891_3|9022|+|67|1.706e-13|1|791|1471|791[791]:1471[1471]:681[681]
294	4596-1194	0	9651	-1	15557at4891_2|9022|-|662|1.316e-192|1|3403|4596|4596[4596]:3403[3403]:1194[1194]
294	9125-1677	0	15355	-1	7059at4891_2|9022|-|786|6.186e-230|1|7449|9125|9125[9125]:7449[7449]:1677[1677]
294	7147-2163	0	17527	-1	5791at4891_2|9022|-|909|5.817e-267|1|4985|7147|7147[7147]:4985[4985]:2163[2163]
294	9769+885	0	19234	1	17728at4891_8|9022|+|229|2.918e-62|1|9769|10653|9769[9769]:10653[10653]:885[885]
295	2524-2460	0	11062	-1	12584at4891_6|9086|-|312|3.017e-87|1|65|2524|2524[2524]:65[65]:2460[2460]
295	7263-2526	0	22510	-1	3439at4891_2|9086|-|1127|0|1|4738|7263|7263[7263]:4738[4738]:2526[2526]
296	6961-597	0	4181	-1	35478at4891_1|9150|-|302|3.09e-84|1|6365|6961|6961[6961]:6365[6365]:597[597]
296	12551-1095	0	7131	-1	36239at4891_2|9150|-|342|2.81e-96|1|11457|12551|12551[12551]:11457[11457]:1095[1095]
296	11263-834	0	11513	-1	35036at4891_7|9150|-|347|8.781e-98|1|10430|11263|11263[11263]:10430[10430]:834[834]
296	5030+1176	0	15604	1	19965at4891_7|9150|+|503|9.613e-145|1|5030|6205|5030[5030]:6205[6205]:1176[1176]
297	7910+1119	0	1074	1	27475at4891_6|9214|+|160|1.722e-41|1|7910|9028|7910[7910]:9028[9028]:1119[1119]
297	3531+1164	0	2900	1	8179at4891_6|9214|+|351|5.488e-99|1|3531|4694|3531[3531]:4694[4694]:1164[1164]
297	5228+1881	0	3904	1	22190at4891_2|9214|+|897|2.383e-263|1|5228|7108|5228[5228]:7108[7108]:1881[1881]
297	576+1158	0	19737	1	6172at4891_8|9214|+|56|3.494e-10|1|576|1733|576[576]:1733[1733]:1158[1158]
297	11957+561	0	21392	1	15470at4891|9214|+|43|2.862e-06|1|11957|12517|11957[11957]:12517[12517]:561[561]
298	14713-2283	0	3584	-1	5851at4891_2|9278|-|1258|0|1|12431|14713|14713[14713]:12431[12431]:2283[2283]
298	6930+1659	0	7197	1	40378at4891_4|9278|+|418|3.719e-119|1|6930|8588|6930[6930]:8588[8588]:1659[1659]
298	2141+819	0	7535	1	20191at4891_2|9278|+|464|5.285e-133|1|2141|2959|2141[2141]:2959[2959]:819[819]
298	5276+441	0	8568	1	34586at4891_1|9278|+|198|6.266e-53|1|5276|5716|5276[5276]:5716[5716]:441[441]
298	10339+1143	0	14123	1	19057at4891_7|9278|+|648|2.155e-188|1|10339|11481|10339[10339]:11481[11481]:1143[1143]
298	249+1317	0	14723	1	12258at4891_9|9278|+|786|6.186e-230|1|249|1565|249[249]:1565[1565]:1317[1317]
299	4966-534	0	11375	-1	28544at4891_9|9342|-|220|1.494e-59|1|4433|4966|4966[4966]:4433[4433]:534[534]
299	12171+1467	0	14016	1	13519at4891_3|9342|+|585|1.988e-169|1|12171|13637|12171[12171]:13637[13637]:1467[1467]
299	1290-771	0	14816	-1	16921at4891_5|9342|-|36|0.0003663|1|520|1290|1290[1290]:520[520]:771[771]
299	2726+780	0	15814	1	30032at4891_2|9342|+|415|2.975e-118|1|2726|3505|2726[2726]:3505[3505]:780[780]
299	14110+942	0	17025	1	17265at4891_1|9342|+|248|5.566e-68|1|14110|15051|14110[14110]:15051[15051]:942[942]
299	3726+345	0	18882	1	36787at4891_0|9342|+|183|2.053e-48|1|3726|4070|3726[3726]:4070[4070]:345[345]
299	10397+1311	0	19273	1	19858at4891_2|9342|+|465|2.642e-133|1|10397|11707|10397[10397]:11707[11707]:1311[1311]
299	2249-417	0	22602	-1	39848at4891_1|9342|-|218|5.976e-59|1|1833|2249|2249[2249]:1833[1833]:417[417]
300	18094-3636	0	796	-1	1312at4891_4|9406|-|171|8.411e-45|1|14459|18094|18094[18094]:14459[14459]:3636[3636]
300	5731-2478	0	8159	-1	14133at4891_2|9406|-|1076|3.109e-317|1|3254|5731|5731[5731]:3254[3254]:2478[2478]
300	663+2205	0	9434	1	4918at4891_6|9406|+|177|1.314e-46|1|663|2867|663[663]:2867[2867]:2205[2205]
300	7207-645	0	10745	-1	33356at4891_7|9406|-|370|1.047e-104|1|6563|7207|7207[7207]:6563[6563]:645[645]
301	6173-402	0	506	-1	35139at4891_1|9470|-|249|2.783e-68|1|5772|6173|6173[6173]:5772[5772]:402[402]
301	18366-1791	0	2344	-1	17188at4891_4|9470|-|605|1.896e-175|1|16576|18366|18366[18366]:16576[16576]:1791[1791]
301	19914+897	0	3816	1	17410at4891_2|9470|+|387|7.986e-110|1|19914|20810|19914[19914]:20810[20810]:897[897]
301	12066-1185	0	4562	-1	18047at4891_2|9470|-|548|2.732e-158|1|10882|12066|12066[12066]:10882[10882]:1185[1185]
301	14190-687	0	4765	-1	28331at4891_2|9470|-|176|2.628e-46|1|13504|14190|14190[14190]:13504[13504]:687[687]
301	19187+408	0	5639	1	34922at4891_1|9470|+|229|2.918e-62|1|19187|19594|19187[19187]:19594[19594]:408[408]
301	18634+273	0	7177	1	39132at4891_2|9470|+|168|6.729e-44|1|18634|18906|18634[18634]:18906[18906]:273[273]
301	12458+960	0	14728	1	12450at4891_4|9470|+|511|3.755e-147|1|12458|13417|12458[12458]:13417[13417]:960[960]
301	4022-1023	0	19776	-1	7925at4891_2|9470|-|185|5.133e-49|1|3000|4022|4022[4022]:3000[3000]:1023[1023]
301	14524+1821	0	21672	1	29491at4891_2|9470|+|634|3.531e-184|1|14524|16344|14524[14524]:16344[16344]:1821[1821]
302	12914-480	0	3467	-1	36627at4891_2|9534|-|226|2.334e-61|1|12435|12914|12914[12914]:12435[12435]:480[480]
302	2408+897	0	4847	1	32134at4891_2|9534|+|321|5.893e-90|1|2408|3304|2408[2408]:3304[3304]:897[897]
302	1245+363	0	6218	1	27816at4891_7|9534|+|38|9.158e-05|1|1245|1607|1245[1245]:1607[1607]:363[363]
302	11409-783	0	6957	-1	27981at4891_4|9534|-|263|1.699e-72|1|10627|11409|11409[11409]:10627[10627]:783[783]
302	824-681	0	13676	-1	33198at4891_4|9534|-|273|1.659e-75|1|144|824|824[824]:144[144]:681[681]
302	16534-1236	0	14106	-1	18141at4891_2|9534|-|566|1.042e-163|1|15299|16534|16534[16534]:15299[15299]:1236[1236]
302	6794-690	0	15046	-1	28600at4891_2|9534|-|343|1.405e-96|1|6105|6794|6794[6794]:6105[6105]:690[690]
302	7118+855	0	15085	1	30352at4891_7|9534|+|377|8.178e-107|1|7118|7972|7118[7118]:7972[7972]:855[855]
302	13178+1971	0	16251	1	15100at4891_6|9534|+|605|1.896e-175|1|13178|15148|13178[13178]:15148[15148]:1971[1971]
302	21434-1377	0	16300	-1	17785at4891_2|9534|-|775|1.267e-226|1|20058|21434|21434[21434]:20058[20058]:1377[1377]
302	22205+981	0	18561	1	21182at4891_1|9534|+|556|1.067e-160|1|22205|23185|22205[22205]:23185[23185]:981[981]
303	6857-2991	0	2891	-1	7633at4891_4|9598|-|1324|0|1|3867|6857|6857[6857]:3867[3867]:2991[2991]
303	2481+1038	0	5363	1	21711at4891_2|9598|+|518|2.934e-149|1|2481|3518|2481[2481]:3518[3518]:1038[1038]
303	14165+1926	0	13102	1	4846at4891_2|9598|+|855|1.048e-250|1|14165|16090|14165[14165]:16090[16090]:1926[1926]
303	7298+1083	0	17123	1	22516at4891_2|9598|+|521|3.667e-150|1|7298|8380|7298[7298]:8380[8380]:1083[1083]
303	25266+1233	0	18447	1	14739at4891_4|9598|+|252|3.479e-69|1|25266|26498|25266[25266]:26498[26498]:1233[1233]
303	11083+639	0	21459	1	18893at4891|9598|+|96|3.177e-22|1|11083|11721|11083[11083]:11721[11721]:639[639]
304	15335-1518	0	2871	-1	6788at4891_2|9662|-|907|2.327e-266|1|13818|15335|15335[15335]:13818[13818]:1518[1518]
304	33282-1821	0	3258	-1	26527at4891_4|9662|-|770|4.054e-225|1|31462|33282|33282[33282]:31462[31462]:1821[1821]
304	5780+4155	0	4375	1	8543at4891_2|9662|+|1544|0|1|5780|9934|5780[5780]:9934[9934]:4155[4155]
304	3938+615	0	9165	1	28212at4891_1|9662|+|394|6.239e-112|1|3938|4552|3938[3938]:4552[4552]:615[615]
304	22690-1710	0	11680	-1	6821at4891_2|9662|-|647|4.311e-188|1|20981|22690|22690[22690]:20981[20981]:1710[1710]
304	15974+840	0	11939	1	20191at4891_8|9662|+|118|7.576e-29|1|15974|16813|15974[15974]:16813[16813]:840[840]
304	24807-1728	0	12449	-1	8550at4891_2|9662|-|1025|7.002e-302|1|23080|24807|24807[24807]:23080[23080]:1728[1728]
304	30598-1407	0	13249	-1	11978at4891_2|9662|-|822|9.001e-241|1|29192|30598|30598[30598]:29192[29192]:1407[1407]
304	11117+2295	0	17105	1	2166at4891_9|9662|+|1324|0|1|11117|13411|11117[11117]:13411[13411]:2295[2295]
304	27372+1635	0	21920	1	5370at4891_4|9662|+|874|1.999e-256|1|27372|29006|27372[27372]:29006[29006]:1635[1635]
305	11264-1023	0	882	-1	17516at4891_7|9726|-|560|6.671e-162|1|10242|11264|11264[11264]:10242[10242]:1023[1023]
305	33980-807	0	1007	-1	24318at4891_6|9726|-|219|2.988e-59|1|33174|33980|33980[33980]:33174[33174]:807[807]
305	47455-2394	0	1800	-1	2706at4891_4|9726|-|1053|2.608e-310|1|45062|47455|47455[47455]:45062[45062]:2394[2394]
305	9328+688	0	6410	1	37089at4891_1|9726|+|222|3.735e-60|2|9328|10015|9328[9328]:9387[9387]:60[60]|9734[9737]:10015[10015]:282[279]
305	3485-3285	0	6557	-1	746at4891_2|9726|-|1730|0|1|201|3485|3485[3485]:201[201]:3285[3285]
305	16647+1977	0	8056	1	9175at4891_7|9726|+|936|4.334e-275|1|16647|18623|16647[16647]:18623[18623]:1977[1977]
305	8104-672	0	9371	-1	38671at4891_2|9726|-|190|1.604e-50|1|7433|8104|8104[8104]:7433[7433]:672[672]
305	15215-1749	0	9691	-1	17607at4891_7|9726|-|320|1.179e-89|1|13467|15215|15215[15215]:13467[13467]:1749[1749]
305	22064+3861	0	10409	1	1679at4891_2|9726|+|1763|0|1|22064|25924|22064[22064]:25924[25924]:3861[3861]
305	48234+3996	0	10979	1	845at4891_2|9726|+|2067|0|1|48234|52229|48234[48234]:52229[52229]:3996[3996]
